Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',56,0,0,0.17857142857142858,0,3,10263.0,0.09334979396310246,0.0,0,0,0,0,1,1,1,3,3,3,3
MQTT,b'Device - 10',58,0,0,0.3448275862068966,0,12,10264.0,0.0966837151760704,0.0,0,0,0,0,1,1,3,12,12,12,12
MQTT,b'Device - 100',62,0,0,0.1935483870967742,0,5,10265.0,0.10335155760200629,0.0,0,0,0,0,1,1,1,5,5,5,5
MQTT,b'Device - 101',13,0,0,1.2307692307692308,0,14,10265.0,0.021670487884291642,0.0,0,0,0,1,1,14,14,14,14,14,14
MQTT,b'Device - 102',8,0,0,1.875,0,14,10265.0,0.01333568485187178,0.0,0,0,1,1,14,14,14,14,14,14,14
MQTT,b'Device - 103',2,0,0,7.0,0,14,10265.0,0.003333921212967945,0.0,14,14,14,14,14,14,14,14,14,14,14
MQTT,b'Device - 104',12,0,0,1.9166666666666667,0,23,10265.0,0.02000352727780767,0.0,0,0,0,0,0,23,23,23,23,23,23
MQTT,b'Device - 105',2,0,0,6.5,0,13,10265.0,0.003333921212967945,0.0,13,13,13,13,13,13,13,13,13,13,13
MQTT,b'Device - 106',2,0,0,6.5,0,13,10265.0,0.003333921212967945,0.0,13,13,13,13,13,13,13,13,13,13,13
MQTT,b'Device - 107',2,0,0,6.5,0,13,10265.0,0.003333921212967945,0.0,13,13,13,13,13,13,13,13,13,13,13
MQTT,b'Device - 108',50,0,0,0.52,0,13,10265.0,0.08334803032419862,0.0,0,0,0,1,1,2,13,13,13,13,13
MQTT,b'Device - 109',1,0,16,16.0,16,16,10265.0,0.0016669606064839725,0.0,16,16,16,16,16,16,16,16,16,16,16
MQTT,b'Device - 11',62,0,0,0.27419354838709675,0,12,10264.0,0.10335155760200629,0.0,0,0,0,0,0,1,2,12,12,12,12
MQTT,b'Device - 110',2,0,1,8.5,1,16,10265.0,0.003333921212967945,0.0,16,16,16,16,16,16,16,16,16,16,16
MQTT,b'Device - 111',6,0,0,2.3333333333333335,0,14,10265.0,0.010001763638903835,0.0,0,0,0,0,14,14,14,14,14,14,14
MQTT,b'Device - 112',6,0,0,1.8333333333333333,0,10,10265.0,0.010001763638903835,0.0,0,0,1,1,10,10,10,10,10,10,10
MQTT,b'Device - 113',6,0,0,1.6666666666666667,0,10,10265.0,0.010001763638903835,0.0,0,0,0,0,10,10,10,10,10,10,10
MQTT,b'Device - 114',6,0,0,1.6666666666666667,0,10,10265.0,0.010001763638903835,0.0,0,0,0,0,10,10,10,10,10,10,10
MQTT,b'Device - 115',4,0,0,2.5,0,10,10265.0,0.00666784242593589,0.0,0,0,10,10,10,10,10,10,10,10,10
