Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',1,0,542,542.0,542,542,10263.0,0.0016664141276067207,0.0,540,540,540,540,540,540,540,540,540,540,540
MQTT,b'Device - 10',1,0,525,525.0,525,525,10264.0,0.0016664141276067207,0.0,520,520,520,520,520,520,520,520,520,520,520
MQTT,b'Device - 100',7,0,180,505.42857142857144,173,1466,10265.0,0.011664898893247046,0.0,180,190,1200,1200,1500,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 101',1,0,691,691.0,691,691,10265.0,0.0016664141276067207,0.0,690,690,690,690,690,690,690,690,690,690,690
MQTT,b'Device - 102',1,0,681,681.0,681,681,10265.0,0.0016664141276067207,0.0,680,680,680,680,680,680,680,680,680,680,680
MQTT,b'Device - 103',2,0,340,518.5,340,697,10265.0,0.0033328282552134414,0.0,700,700,700,700,700,700,700,700,700,700,700
MQTT,b'Device - 104',1,0,686,686.0,686,686,10265.0,0.0016664141276067207,0.0,690,690,690,690,690,690,690,690,690,690,690
MQTT,b'Device - 105',1,0,1149,1149.0,1149,1149,10265.0,0.0016664141276067207,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
MQTT,b'Device - 106',1,0,690,690.0,690,690,10265.0,0.0016664141276067207,0.0,690,690,690,690,690,690,690,690,690,690,690
MQTT,b'Device - 107',2,0,230,458.0,228,688,10265.0,0.0033328282552134414,0.0,690,690,690,690,690,690,690,690,690,690,690
MQTT,b'Device - 108',14,0,180,252.57142857142858,160,1154,10265.0,0.02332979778649409,0.0,180,190,200,210,220,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 109',3,0,1200,1538.3333333333333,182,3280,10265.0,0.004999242382820162,0.0,1200,1200,3300,3300,3300,3300,3300,3300,3300,3300,3300
MQTT,b'Device - 11',1,0,928,928.0,928,928,10264.0,0.0016664141276067207,0.0,930,930,930,930,930,930,930,930,930,930,930
MQTT,b'Device - 110',1,0,642,642.0,642,642,10265.0,0.0016664141276067207,0.0,640,640,640,640,640,640,640,640,640,640,640
MQTT,b'Device - 111',1,0,1152,1152.0,1152,1152,10265.0,0.0016664141276067207,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 112',2,0,210,426.0,210,642,10265.0,0.0033328282552134414,0.0,640,640,640,640,640,640,640,640,640,640,640
MQTT,b'Device - 113',1,0,657,657.0,657,657,10265.0,0.0016664141276067207,0.0,660,660,660,660,660,660,660,660,660,660,660
MQTT,b'Device - 114',1,0,646,646.0,646,646,10265.0,0.0016664141276067207,0.0,650,650,650,650,650,650,650,650,650,650,650
MQTT,b'Device - 115',47,0,180,208.85106382978722,153,1084,10265.0,0.07832146399751587,0.0,180,200,200,200,220,220,1100,1100,1100,1100,1100
MQTT,b'Device - 116',9,0,210,274.3333333333333,168,684,10265.0,0.014997727148460486,0.0,210,270,300,300,680,680,680,680,680,680,680
MQTT,b'Device - 117',2,0,660,2021.5,656,3387,10265.0,0.0033328282552134414,0.0,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
MQTT,b'Device - 118',11,0,190,238.36363636363637,155,654,10265.0,0.01833055540367393,0.0,190,200,210,210,290,650,650,650,650,650,650
MQTT,b'Device - 119',2,0,222,438.5,222,655,10265.0,0.0033328282552134414,0.0,660,660,660,660,660,660,660,660,660,660,660
MQTT,b'Device - 12',1,0,522,522.0,522,522,10264.0,0.0016664141276067207,0.0,520,520,520,520,520,520,520,520,520,520,520
MQTT,b'Device - 120',1,0,647,647.0,647,647,10265.0,0.0016664141276067207,0.0,650,650,650,650,650,650,650,650,650,650,650
MQTT,b'Device - 121',49,0,190,279.1224489795918,111,3275,10265.0,0.08165429225272931,0.0,190,190,200,200,220,650,3300,3300,3300,3300,3300
MQTT,b'Device - 122',7,0,210,687.8571428571429,144,1740,10265.0,0.011664898893247046,0.0,210,1200,1200,1200,1700,1700,1700,1700,1700,1700,1700
MQTT,b'Device - 123',1,0,656,656.0,656,656,10265.0,0.0016664141276067207,0.0,660,660,660,660,660,660,660,660,660,660,660
MQTT,b'Device - 124',2,0,164,974.0,164,1784,10265.0,0.0033328282552134414,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
MQTT,b'Device - 125',48,0,180,219.5625,160,1734,10265.0,0.07998787812512259,0.0,180,190,200,200,210,230,1700,1700,1700,1700,1700
MQTT,b'Device - 126',4,0,190,846.25,174,2833,10265.0,0.006665656510426883,0.0,190,190,2800,2800,2800,2800,2800,2800,2800,2800,2800
MQTT,b'Device - 127',8,0,220,664.25,191,2816,10265.0,0.013331313020853766,0.0,230,260,1200,1200,2800,2800,2800,2800,2800,2800,2800
MQTT,b'Device - 128',7,0,190,264.7142857142857,168,631,10265.0,0.011664898893247046,0.0,190,190,310,310,630,630,630,630,630,630,630
MQTT,b'Device - 129',10,0,190,749.4,151,3219,10265.0,0.016664141276067208,0.0,190,190,220,2800,3200,3200,3200,3200,3200,3200,3200
MQTT,b'Device - 13',1,0,542,542.0,542,542,10264.0,0.0016664141276067207,0.0,540,540,540,540,540,540,540,540,540,540,540
MQTT,b'Device - 130',1,0,630,630.0,630,630,10265.0,0.0016664141276067207,0.0,630,630,630,630,630,630,630,630,630,630,630
MQTT,b'Device - 132',2,0,260,671.0,255,1087,10265.0,0.0033328282552134414,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
MQTT,b'Device - 133',8,0,180,275.25,166,915,10265.0,0.013331313020853766,0.0,190,190,210,210,920,920,920,920,920,920,920
MQTT,b'Device - 134',1,0,1794,1794.0,1794,1794,10265.0,0.0016664141276067207,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
MQTT,b'Device - 135',10,0,180,245.7,172,627,10265.0,0.016664141276067208,0.0,190,200,250,300,630,630,630,630,630,630,630
MQTT,b'Device - 136',1,0,1753,1753.0,1753,1753,10265.0,0.0016664141276067207,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
MQTT,b'Device - 137',16,0,180,458.0625,165,3303,10265.0,0.02666262604170753,0.0,180,190,190,190,1500,3300,3300,3300,3300,3300,3300
MQTT,b'Device - 138',53,0,180,230.79245283018867,158,1507,10265.0,0.0883199487631562,0.0,180,190,200,200,220,250,1200,1500,1500,1500,1500
MQTT,b'Device - 139',9,0,180,354.3333333333333,142,1755,10265.0,0.014997727148460486,0.0,180,180,200,200,1800,1800,1800,1800,1800,1800,1800
MQTT,b'Device - 14',7,0,200,683.8571428571429,181,3295,10264.0,0.011664898893247046,0.0,200,210,520,520,3300,3300,3300,3300,3300,3300,3300
MQTT,b'Device - 140',12,0,180,236.16666666666666,154,709,10265.0,0.019996969531280648,0.0,180,180,230,230,340,710,710,710,710,710,710
MQTT,b'Device - 141',1,0,1740,1740.0,1740,1740,10265.0,0.0016664141276067207,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
MQTT,b'Device - 142',2,0,184,969.0,184,1754,10265.0,0.0033328282552134414,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
MQTT,b'Device - 143',1,0,1738,1738.0,1738,1738,10265.0,0.0016664141276067207,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
MQTT,b'Device - 144',2,0,220,980.5,216,1745,10265.0,0.0033328282552134414,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
MQTT,b'Device - 145',1,0,1754,1754.0,1754,1754,10265.0,0.0016664141276067207,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
MQTT,b'Device - 146',9,0,220,389.44444444444446,165,1753,10265.0,0.014997727148460486,0.0,220,220,240,360,1800,1800,1800,1800,1800,1800,1800
MQTT,b'Device - 147',8,0,170,233.125,169,624,10265.0,0.013331313020853766,0.0,180,180,190,190,620,620,620,620,620,620,620
MQTT,b'Device - 148',2,0,1745,2477.0,1745,3209,10265.0,0.0033328282552134414,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
MQTT,b'Device - 149',1,0,755,755.0,755,755,10265.0,0.0016664141276067207,0.0,760,760,760,760,760,760,760,760,760,760,760
MQTT,b'Device - 15',10,0,200,483.9,166,1742,10264.0,0.016664141276067208,0.0,300,330,340,1200,1700,1700,1700,1700,1700,1700,1700
MQTT,b'Device - 150',3,0,1200,967.0,183,1489,10265.0,0.004999242382820162,0.0,1200,1200,1500,1500,1500,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 151',8,0,180,533.875,173,1771,10265.0,0.013331313020853766,0.0,190,390,1200,1200,1800,1800,1800,1800,1800,1800,1800
MQTT,b'Device - 152',9,0,190,339.0,174,1532,10265.0,0.014997727148460486,0.0,190,200,200,210,1500,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 153',3,0,200,705.0,157,1763,10265.0,0.004999242382820162,0.0,200,200,1800,1800,1800,1800,1800,1800,1800,1800,1800
MQTT,b'Device - 154',3,0,320,749.0,181,1746,10265.0,0.004999242382820162,0.0,320,320,1700,1700,1700,1700,1700,1700,1700,1700,1700
MQTT,b'Device - 155',4,0,190,275.0,174,527,10265.0,0.006665656510426883,0.0,210,210,530,530,530,530,530,530,530,530,530
MQTT,b'Device - 156',16,0,180,206.875,166,463,10265.0,0.02666262604170753,0.0,190,210,220,220,230,460,460,460,460,460,460
MQTT,b'Device - 157',3,0,200,309.3333333333333,199,526,10265.0,0.004999242382820162,0.0,200,200,530,530,530,530,530,530,530,530,530
MQTT,b'Device - 158',1,0,1478,1478.0,1478,1478,10265.0,0.0016664141276067207,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 159',1,0,525,525.0,525,525,10265.0,0.0016664141276067207,0.0,520,520,520,520,520,520,520,520,520,520,520
MQTT,b'Device - 16',2,0,190,357.0,187,527,10264.0,0.0033328282552134414,0.0,530,530,530,530,530,530,530,530,530,530,530
MQTT,b'Device - 160',1,0,1740,1740.0,1740,1740,10265.0,0.0016664141276067207,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
MQTT,b'Device - 161',2,0,182,327.5,182,473,10265.0,0.0033328282552134414,0.0,470,470,470,470,470,470,470,470,470,470,470
MQTT,b'Device - 162',9,0,200,466.6666666666667,165,1254,10265.0,0.014997727148460486,0.0,200,320,530,1200,1300,1300,1300,1300,1300,1300,1300
MQTT,b'Device - 163',4,0,180,267.25,166,508,10265.0,0.006665656510426883,0.0,210,210,510,510,510,510,510,510,510,510,510
