Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',58,0,1,1.1206896551724137,0,10,1047.0,0.09674265250472455,0.0,1,1,1,1,1,1,1,10,10,10,10
MQTT,b'Device - 10',9,0,1,1.4444444444444444,0,4,1048.0,0.015011790905905533,0.0,1,2,2,2,4,4,4,4,4,4,4
MQTT,b'Device - 100',11,0,1,1.4545454545454546,0,7,1049.0,0.01834774444055121,0.0,1,1,1,1,2,7,7,7,7,7,7
MQTT,b'Device - 101',57,0,1,1.0526315789473684,0,7,1049.0,0.0950746757374017,0.0,1,1,1,1,1,1,2,7,7,7,7
MQTT,b'Device - 102',7,0,1,5.857142857142857,0,31,1049.0,0.01167583737125986,0.0,1,1,6,6,31,31,31,31,31,31,31
MQTT,b'Device - 103',12,0,1,1.0833333333333333,0,6,1049.0,0.020015721207874045,0.0,1,1,1,1,1,6,6,6,6,6,6
MQTT,b'Device - 104',4,0,1,1.75,0,5,1049.0,0.006671907069291348,0.0,1,1,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 105',6,0,1,1.5,0,5,1049.0,0.010007860603937022,0.0,1,1,1,1,5,5,5,5,5,5,5
MQTT,b'Device - 106',5,0,1,1.4,0,4,1049.0,0.008339883836614185,0.0,1,1,1,4,4,4,4,4,4,4,4
MQTT,b'Device - 107',10,0,1,1.0,0,4,1049.0,0.01667976767322837,0.0,1,1,1,1,4,4,4,4,4,4,4
MQTT,b'Device - 108',7,0,1,1.1428571428571428,0,3,1049.0,0.01167583737125986,0.0,1,1,1,1,3,3,3,3,3,3,3
MQTT,b'Device - 109',10,0,1,0.9,0,3,1049.0,0.01667976767322837,0.0,1,1,1,1,3,3,3,3,3,3,3
MQTT,b'Device - 11',6,0,1,1.0,0,3,1048.0,0.010007860603937022,0.0,1,1,1,1,3,3,3,3,3,3,3
MQTT,b'Device - 110',8,0,1,1.875,1,7,1049.0,0.013343814138582696,0.0,1,1,2,2,7,7,7,7,7,7,7
MQTT,b'Device - 111',10,0,1,13.4,0,128,1049.0,0.01667976767322837,0.0,1,1,1,1,130,130,130,130,130,130,130
MQTT,b'Device - 112',11,0,1,1.8181818181818181,0,7,1049.0,0.01834774444055121,0.0,1,1,1,1,6,7,7,7,7,7,7
MQTT,b'Device - 113',15,0,1,1.6666666666666667,0,7,1049.0,0.025019651509842557,0.0,1,1,1,1,6,7,7,7,7,7,7
MQTT,b'Device - 114',12,0,1,1.3333333333333333,0,6,1049.0,0.020015721207874045,0.0,1,1,1,1,1,6,6,6,6,6,6
MQTT,b'Device - 115',56,0,1,269.01785714285717,0,15006,1049.0,0.09340669897007887,0.0,1,1,1,1,1,2,5,15000,15000,15000,15000
MQTT,b'Device - 116',11,0,1,1.0,0,5,1049.0,0.01834774444055121,0.0,1,1,1,1,1,5,5,5,5,5,5
MQTT,b'Device - 117',9,0,1,1.3333333333333333,0,4,1049.0,0.015011790905905533,0.0,1,1,1,3,4,4,4,4,4,4,4
MQTT,b'Device - 118',61,0,1,0.9836065573770492,0,4,1049.0,0.10174658280669306,0.0,1,1,1,1,1,1,2,4,4,4,4
MQTT,b'Device - 119',7,0,1,1.0,0,3,1049.0,0.01167583737125986,0.0,1,1,1,1,3,3,3,3,3,3,3
MQTT,b'Device - 12',10,0,1,1.2,0,3,1048.0,0.01667976767322837,0.0,1,1,1,2,3,3,3,3,3,3,3
MQTT,b'Device - 120',6,0,1,1.6666666666666667,0,6,1049.0,0.010007860603937022,0.0,1,1,1,1,6,6,6,6,6,6,6
MQTT,b'Device - 121',10,0,1,2.0,1,10,1049.0,0.01667976767322837,0.0,1,1,1,2,10,10,10,10,10,10,10
MQTT,b'Device - 122',6,0,1,1.5,1,4,1049.0,0.010007860603937022,0.0,1,1,1,1,4,4,4,4,4,4,4
MQTT,b'Device - 123',5,0,1,1.4,0,4,1049.0,0.008339883836614185,0.0,1,2,2,4,4,4,4,4,4,4,4
MQTT,b'Device - 124',14,0,1,1.2142857142857142,0,5,1049.0,0.02335167474251972,0.0,1,1,1,2,2,5,5,5,5,5,5
MQTT,b'Device - 125',5,0,1,1.8,1,5,1049.0,0.008339883836614185,0.0,1,1,1,5,5,5,5,5,5,5,5
MQTT,b'Device - 126',7,0,1,1.2857142857142858,0,4,1049.0,0.01167583737125986,0.0,1,1,1,1,4,4,4,4,4,4,4
MQTT,b'Device - 127',4,0,1,1.75,1,4,1049.0,0.006671907069291348,0.0,1,1,4,4,4,4,4,4,4,4,4
MQTT,b'Device - 128',9,0,1,1.2222222222222223,1,3,1049.0,0.015011790905905533,0.0,1,1,1,1,3,3,3,3,3,3,3
MQTT,b'Device - 129',11,0,1,1.0,0,3,1049.0,0.01834774444055121,0.0,1,1,1,1,2,3,3,3,3,3,3
MQTT,b'Device - 13',13,0,1,0.9230769230769231,0,3,1048.0,0.021683697975196883,0.0,1,1,1,1,1,3,3,3,3,3,3
MQTT,b'Device - 130',4,0,1,1.25,0,3,1049.0,0.006671907069291348,0.0,1,1,3,3,3,3,3,3,3,3,3
MQTT,b'Device - 131',18,0,1,1.2222222222222223,0,7,1049.0,0.030023581811811067,0.0,1,1,1,1,2,7,7,7,7,7,7
MQTT,b'Device - 132',19,0,1,1.0526315789473684,0,3,1049.0,0.0316915585791339,0.0,1,1,1,1,3,3,3,3,3,3,3
MQTT,b'Device - 133',18,0,1,1.0,0,5,1049.0,0.030023581811811067,0.0,1,1,1,1,1,5,5,5,5,5,5
MQTT,b'Device - 134',46,0,1,1.0217391304347827,0,4,1049.0,0.0767269312968505,0.0,1,1,1,1,1,2,4,4,4,4,4
MQTT,b'Device - 135',11,0,1,1.0,0,3,1049.0,0.01834774444055121,0.0,1,1,1,1,1,3,3,3,3,3,3
MQTT,b'Device - 136',5,0,1,1.2,0,3,1049.0,0.008339883836614185,0.0,1,1,1,3,3,3,3,3,3,3,3
MQTT,b'Device - 137',32,0,1,1.15625,0,5,1049.0,0.053375256554330786,0.0,1,1,1,1,2,3,5,5,5,5,5
MQTT,b'Device - 138',12,0,1,0.8333333333333334,0,2,1049.0,0.020015721207874045,0.0,1,1,1,1,1,2,2,2,2,2,2
MQTT,b'Device - 139',6,0,1,1.0,0,2,1049.0,0.010007860603937022,0.0,1,1,1,1,2,2,2,2,2,2,2
MQTT,b'Device - 14',60,0,1,1.0666666666666667,0,3,1048.0,0.10007860603937023,0.0,1,1,1,1,1,3,3,3,3,3,3
