Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',10,0,0,0.2,0,2,1047.0,0.021924651332042543,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 10',19,0,0,0.2631578947368421,0,3,1048.0,0.041656837530880834,0.0,0,0,0,0,2,3,3,3,3,3,3
MQTT,b'Device - 100',15,0,0,0.0,0,0,1049.0,0.03288697699806382,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 101',12,0,0,0.0,0,0,1049.0,0.026309581598451055,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 102',8,0,0,0.25,0,2,1049.0,0.017539721065634034,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 103',4,0,0,0.0,0,0,1049.0,0.008769860532817017,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 104',11,0,0,0.18181818181818182,0,2,1049.0,0.024117116465246797,0.0,0,0,0,0,0,2,2,2,2,2,2
MQTT,b'Device - 105',18,0,0,0.05555555555555555,0,1,1049.0,0.03946437239767658,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 106',5,0,0,0.4,0,1,1049.0,0.010962325666021271,0.0,0,1,1,1,1,1,1,1,1,1,1
MQTT,b'Device - 107',11,0,0,277.1818181818182,0,3048,1049.0,0.024117116465246797,0.0,0,0,0,0,1,3000,3000,3000,3000,3000,3000
MQTT,b'Device - 108',21,0,0,0.14285714285714285,0,2,1049.0,0.04604176779728934,0.0,0,0,0,0,0,1,2,2,2,2,2
MQTT,b'Device - 109',8,0,0,0.125,0,1,1049.0,0.017539721065634034,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 11',11,0,0,0.0,0,0,1048.0,0.024117116465246797,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 110',8,0,0,0.125,0,1,1049.0,0.017539721065634034,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 111',7,0,0,0.42857142857142855,0,3,1049.0,0.015347255932429782,0.0,0,0,0,0,3,3,3,3,3,3,3
MQTT,b'Device - 112',9,0,0,0.2222222222222222,0,2,1049.0,0.01973218619883829,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 113',4,0,0,0.0,0,0,1049.0,0.008769860532817017,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 114',6,0,0,0.3333333333333333,0,2,1049.0,0.013154790799225527,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 115',19,0,0,0.10526315789473684,0,2,1049.0,0.041656837530880834,0.0,0,0,0,0,0,2,2,2,2,2,2
MQTT,b'Device - 116',7,0,0,0.2857142857142857,0,1,1049.0,0.015347255932429782,0.0,0,0,1,1,1,1,1,1,1,1,1
MQTT,b'Device - 117',8,0,0,0.25,0,2,1049.0,0.017539721065634034,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 118',7,0,0,0.14285714285714285,0,1,1049.0,0.015347255932429782,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 119',6,0,0,0.16666666666666666,0,1,1049.0,0.013154790799225527,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 12',12,0,0,0.08333333333333333,0,1,1048.0,0.026309581598451055,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 120',10,0,0,0.0,0,0,1049.0,0.021924651332042543,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 121',4,0,0,0.0,0,0,1049.0,0.008769860532817017,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 122',26,0,0,0.07692307692307693,0,2,1049.0,0.05700409346331062,0.0,0,0,0,0,0,0,2,2,2,2,2
MQTT,b'Device - 123',5,0,0,0.4,0,2,1049.0,0.010962325666021271,0.0,0,0,0,2,2,2,2,2,2,2,2
MQTT,b'Device - 124',6,0,0,0.5,0,2,1049.0,0.013154790799225527,0.0,0,0,1,1,2,2,2,2,2,2,2
MQTT,b'Device - 125',18,0,0,0.05555555555555555,0,1,1049.0,0.03946437239767658,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 126',9,0,0,0.1111111111111111,0,1,1049.0,0.01973218619883829,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 127',8,0,0,0.125,0,1,1049.0,0.017539721065634034,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 128',11,0,0,0.36363636363636365,0,2,1049.0,0.024117116465246797,0.0,0,0,1,1,1,2,2,2,2,2,2
MQTT,b'Device - 129',19,0,0,0.15789473684210525,0,3,1049.0,0.041656837530880834,0.0,0,0,0,0,0,3,3,3,3,3,3
MQTT,b'Device - 13',7,0,0,0.2857142857142857,0,2,1048.0,0.015347255932429782,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 130',5,0,0,0.8,0,2,1049.0,0.010962325666021271,0.0,0,2,2,2,2,2,2,2,2,2,2
MQTT,b'Device - 131',7,0,0,0.0,0,0,1049.0,0.015347255932429782,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 132',10,0,0,0.3,0,3,1049.0,0.021924651332042543,0.0,0,0,0,0,3,3,3,3,3,3,3
MQTT,b'Device - 133',10,0,0,0.0,0,0,1049.0,0.021924651332042543,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 134',17,0,0,0.17647058823529413,0,2,1049.0,0.037271907264472326,0.0,0,0,0,0,1,2,2,2,2,2,2
MQTT,b'Device - 135',19,0,0,0.21052631578947367,0,2,1049.0,0.041656837530880834,0.0,0,0,0,0,1,2,2,2,2,2,2
MQTT,b'Device - 136',5,0,0,0.4,0,2,1049.0,0.010962325666021271,0.0,0,0,0,2,2,2,2,2,2,2,2
MQTT,b'Device - 137',6,0,0,0.3333333333333333,0,2,1049.0,0.013154790799225527,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 138',7,0,0,0.14285714285714285,0,1,1049.0,0.015347255932429782,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 139',30,0,0,0.0,0,0,1049.0,0.06577395399612763,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 14',34,0,0,0.11764705882352941,0,2,1048.0,0.07454381452894465,0.0,0,0,0,0,0,2,2,2,2,2,2
MQTT,b'Device - 140',43,0,0,0.16279069767441862,0,2,1049.0,0.09427600072778294,0.0,0,0,0,0,1,1,2,2,2,2,2
MQTT,b'Device - 141',7,0,0,143.71428571428572,0,1001,1049.0,0.015347255932429782,0.0,0,0,5,5,1000,1000,1000,1000,1000,1000,1000
MQTT,b'Device - 142',12,0,0,0.0,0,0,1049.0,0.026309581598451055,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 143',11,0,0,0.09090909090909091,0,1,1049.0,0.024117116465246797,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 144',6,0,0,0.6666666666666666,0,4,1049.0,0.013154790799225527,0.0,0,0,0,0,4,4,4,4,4,4,4
MQTT,b'Device - 145',17,0,0,0.23529411764705882,0,3,1049.0,0.037271907264472326,0.0,0,0,0,0,1,3,3,3,3,3,3
MQTT,b'Device - 146',10,0,0,0.3,0,3,1049.0,0.021924651332042543,0.0,0,0,0,0,3,3,3,3,3,3,3
MQTT,b'Device - 147',5,0,0,0.4,0,2,1049.0,0.010962325666021271,0.0,0,0,0,2,2,2,2,2,2,2,2
MQTT,b'Device - 148',4,0,0,0.5,0,2,1049.0,0.008769860532817017,0.0,0,0,2,2,2,2,2,2,2,2,2
MQTT,b'Device - 149',8,0,0,0.125,0,1,1049.0,0.017539721065634034,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 15',6,0,0,0.16666666666666666,0,1,1048.0,0.013154790799225527,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 150',7,0,0,0.8571428571428571,0,6,1049.0,0.015347255932429782,0.0,0,0,0,0,6,6,6,6,6,6,6
MQTT,b'Device - 151',22,0,0,0.045454545454545456,0,1,1049.0,0.048234232930493594,0.0,0,0,0,0,0,0,1,1,1,1,1
MQTT,b'Device - 152',26,0,0,0.3076923076923077,0,5,1049.0,0.05700409346331062,0.0,0,0,0,0,1,2,5,5,5,5,5
MQTT,b'Device - 153',5,0,0,0.4,0,2,1049.0,0.010962325666021271,0.0,0,0,0,2,2,2,2,2,2,2,2
MQTT,b'Device - 154',7,0,0,0.2857142857142857,0,2,1049.0,0.015347255932429782,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 155',16,0,0,0.0,0,0,1049.0,0.03507944213126807,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 156',6,0,0,0.16666666666666666,0,1,1049.0,0.013154790799225527,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 157',17,0,0,0.058823529411764705,0,1,1049.0,0.037271907264472326,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 158',5,0,0,0.2,0,1,1049.0,0.010962325666021271,0.0,0,0,0,1,1,1,1,1,1,1,1
MQTT,b'Device - 159',12,0,0,0.08333333333333333,0,1,1049.0,0.026309581598451055,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 16',29,0,0,0.13793103448275862,0,2,1048.0,0.06358148886292338,0.0,0,0,0,0,1,1,2,2,2,2,2
MQTT,b'Device - 160',14,0,0,0.14285714285714285,0,2,1049.0,0.030694511864859563,0.0,0,0,0,0,0,2,2,2,2,2,2
MQTT,b'Device - 161',9,0,0,0.3333333333333333,0,3,1049.0,0.01973218619883829,0.0,0,0,0,0,3,3,3,3,3,3,3
MQTT,b'Device - 162',11,0,0,0.36363636363636365,0,3,1049.0,0.024117116465246797,0.0,0,0,0,0,1,3,3,3,3,3,3
MQTT,b'Device - 163',18,0,0,0.0,0,0,1049.0,0.03946437239767658,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 164',7,0,0,0.2857142857142857,0,2,1049.0,0.015347255932429782,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 165',5,0,0,0.4,0,2,1049.0,0.010962325666021271,0.0,0,0,0,2,2,2,2,2,2,2,2
MQTT,b'Device - 166',7,0,0,0.2857142857142857,0,2,1049.0,0.015347255932429782,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 167',19,0,0,0.15789473684210525,0,2,1049.0,0.041656837530880834,0.0,0,0,0,0,1,2,2,2,2,2,2
MQTT,b'Device - 168',7,0,0,0.14285714285714285,0,1,1049.0,0.015347255932429782,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 169',10,0,0,0.0,0,0,1049.0,0.021924651332042543,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 17',10,0,0,0.1,0,1,1048.0,0.021924651332042543,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 170',21,0,0,0.42857142857142855,0,6,1049.0,0.04604176779728934,0.0,0,0,0,0,1,2,6,6,6,6,6
MQTT,b'Device - 171',29,0,0,0.0,0,0,1049.0,0.06358148886292338,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 172',9,0,0,0.0,0,0,1049.0,0.01973218619883829,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 173',5,0,0,0.6,0,3,1049.0,0.010962325666021271,0.0,0,0,0,3,3,3,3,3,3,3,3
MQTT,b'Device - 174',9,0,0,0.3333333333333333,0,3,1049.0,0.01973218619883829,0.0,0,0,0,0,3,3,3,3,3,3,3
