Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',1,0,7,7.0,7,7,10263.0,0.0016671385915505836,0.0,7,7,7,7,7,7,7,7,7,7,7
MQTT,b'Device - 10',1,0,9,9.0,9,9,10264.0,0.0016671385915505836,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 100',4,0,3,252.25,0,1002,10265.0,0.006668554366202334,0.0,4,4,1000,1000,1000,1000,1000,1000,1000,1000,1000
MQTT,b'Device - 101',61,0,0,1.7868852459016393,0,93,10265.0,0.1016954540845856,0.0,0,0,1,1,1,1,1,93,93,93,93
MQTT,b'Device - 102',1,0,93,93.0,93,93,10265.0,0.0016671385915505836,0.0,93,93,93,93,93,93,93,93,93,93,93
MQTT,b'Device - 103',10,0,0,3111.5,0,31021,10265.0,0.016671385915505835,0.0,0,0,1,93,31000,31000,31000,31000,31000,31000,31000
MQTT,b'Device - 104',1,0,93,93.0,93,93,10265.0,0.0016671385915505836,0.0,93,93,93,93,93,93,93,93,93,93,93
MQTT,b'Device - 105',1,0,93,93.0,93,93,10265.0,0.0016671385915505836,0.0,93,93,93,93,93,93,93,93,93,93,93
MQTT,b'Device - 106',9,0,0,11.222222222222221,0,98,10265.0,0.015004247323955252,0.0,0,1,1,1,98,98,98,98,98,98,98
MQTT,b'Device - 107',1,0,98,98.0,98,98,10265.0,0.0016671385915505836,0.0,98,98,98,98,98,98,98,98,98,98,98
MQTT,b'Device - 108',31,0,0,3.2580645161290325,0,98,10265.0,0.05168129633806809,0.0,0,0,0,0,1,1,98,98,98,98,98
MQTT,b'Device - 109',43,0,0,2.511627906976744,0,97,10265.0,0.0716869594366751,0.0,0,0,1,1,1,1,97,97,97,97,97
MQTT,b'Device - 11',2,0,1,5.0,1,9,10264.0,0.003334277183101167,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 110',59,0,0,1.9322033898305084,0,97,10265.0,0.09836117690148444,0.0,0,0,1,1,1,1,2,97,97,97,97
MQTT,b'Device - 111',56,0,0,2.0714285714285716,0,97,10265.0,0.09335976112683268,0.0,0,0,0,1,1,2,7,97,97,97,97
MQTT,b'Device - 112',5,0,0,2.8,0,14,10265.0,0.008335692957752917,0.0,0,0,0,14,14,14,14,14,14,14,14
MQTT,b'Device - 113',46,0,0,0.5434782608695652,0,14,10265.0,0.07668837521132685,0.0,0,0,0,1,1,1,14,14,14,14,14
MQTT,b'Device - 114',7,0,0,1.5714285714285714,0,10,10265.0,0.011669970140854085,0.0,0,0,1,1,10,10,10,10,10,10,10
MQTT,b'Device - 115',7,0,0,1.8571428571428572,0,11,10265.0,0.011669970140854085,0.0,0,1,1,1,11,11,11,11,11,11,11
MQTT,b'Device - 116',1,0,11,11.0,11,11,10265.0,0.0016671385915505836,0.0,11,11,11,11,11,11,11,11,11,11,11
MQTT,b'Device - 117',7,0,0,1.7142857142857142,0,11,10265.0,0.011669970140854085,0.0,0,0,1,1,11,11,11,11,11,11,11
MQTT,b'Device - 118',2,0,0,5.5,0,11,10265.0,0.003334277183101167,0.0,11,11,11,11,11,11,11,11,11,11,11
MQTT,b'Device - 119',2,0,0,5.5,0,11,10265.0,0.003334277183101167,0.0,11,11,11,11,11,11,11,11,11,11,11
MQTT,b'Device - 12',2,0,0,13.0,0,26,10264.0,0.003334277183101167,0.0,26,26,26,26,26,26,26,26,26,26,26
MQTT,b'Device - 120',47,0,0,1.127659574468085,0,23,10265.0,0.07835551380287743,0.0,0,1,1,1,1,1,23,23,23,23,23
MQTT,b'Device - 121',2,0,0,9.0,0,18,10265.0,0.003334277183101167,0.0,18,18,18,18,18,18,18,18,18,18,18
MQTT,b'Device - 122',1,0,18,18.0,18,18,10265.0,0.0016671385915505836,0.0,18,18,18,18,18,18,18,18,18,18,18
MQTT,b'Device - 123',26,0,0,1.0384615384615385,0,24,10265.0,0.04334560338031517,0.0,0,0,0,0,1,1,24,24,24,24,24
MQTT,b'Device - 124',41,0,0,0.8780487804878049,0,24,10265.0,0.06835268225357392,0.0,0,0,1,1,1,1,24,24,24,24,24
MQTT,b'Device - 125',1,0,24,24.0,24,24,10265.0,0.0016671385915505836,0.0,24,24,24,24,24,24,24,24,24,24,24
MQTT,b'Device - 126',3,0,0,8.0,0,24,10265.0,0.005001415774651751,0.0,0,0,24,24,24,24,24,24,24,24,24
MQTT,b'Device - 127',11,0,0,2.5454545454545454,0,24,10265.0,0.01833852450705642,0.0,0,1,1,1,2,24,24,24,24,24,24
MQTT,b'Device - 128',4,0,0,6.5,0,26,10265.0,0.006668554366202334,0.0,0,0,26,26,26,26,26,26,26,26,26
MQTT,b'Device - 129',2,0,0,12.5,0,25,10265.0,0.003334277183101167,0.0,25,25,25,25,25,25,25,25,25,25,25
MQTT,b'Device - 13',7,0,1,4.142857142857143,0,26,10264.0,0.011669970140854085,0.0,1,1,1,1,26,26,26,26,26,26,26
MQTT,b'Device - 130',3,0,0,8.333333333333334,0,25,10265.0,0.005001415774651751,0.0,0,0,25,25,25,25,25,25,25,25,25
MQTT,b'Device - 131',2,0,1,13.0,1,25,10265.0,0.003334277183101167,0.0,25,25,25,25,25,25,25,25,25,25,25
MQTT,b'Device - 132',4,0,0,6.25,0,25,10265.0,0.006668554366202334,0.0,0,0,25,25,25,25,25,25,25,25,25
MQTT,b'Device - 133',32,0,0,1.21875,0,25,10265.0,0.053348434929618674,0.0,0,0,1,1,1,5,25,25,25,25,25
MQTT,b'Device - 134',1,0,15,15.0,15,15,10265.0,0.0016671385915505836,0.0,15,15,15,15,15,15,15,15,15,15,15
MQTT,b'Device - 135',4,0,0,2.75,0,10,10265.0,0.006668554366202334,0.0,1,1,10,10,10,10,10,10,10,10,10
MQTT,b'Device - 136',1,0,10,10.0,10,10,10265.0,0.0016671385915505836,0.0,10,10,10,10,10,10,10,10,10,10,10
MQTT,b'Device - 137',1,0,9,9.0,9,9,10265.0,0.0016671385915505836,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 138',60,0,0,0.48333333333333334,0,9,10265.0,0.10002831549303502,0.0,0,0,1,1,1,1,2,9,9,9,9
MQTT,b'Device - 139',59,0,0,0.5932203389830508,0,16,10265.0,0.09836117690148444,0.0,0,0,1,1,1,1,3,16,16,16,16
MQTT,b'Device - 14',2,0,0,13.0,0,26,10264.0,0.003334277183101167,0.0,26,26,26,26,26,26,26,26,26,26,26
MQTT,b'Device - 140',7,0,1,3.142857142857143,0,19,10265.0,0.011669970140854085,0.0,1,1,1,1,19,19,19,19,19,19,19
MQTT,b'Device - 141',64,0,0,0.53125,0,19,10265.0,0.10669686985923735,0.0,0,0,0,1,1,1,2,19,19,19,19
MQTT,b'Device - 142',1,0,19,19.0,19,19,10265.0,0.0016671385915505836,0.0,19,19,19,19,19,19,19,19,19,19,19
MQTT,b'Device - 143',7,0,0,3.142857142857143,0,20,10265.0,0.011669970140854085,0.0,0,1,1,1,20,20,20,20,20,20,20
MQTT,b'Device - 144',6,0,0,3.5,0,20,10265.0,0.010002831549303502,0.0,0,0,1,1,20,20,20,20,20,20,20
MQTT,b'Device - 145',60,0,0,0.8,0,25,10265.0,0.10002831549303502,0.0,0,1,1,1,1,1,3,25,25,25,25
MQTT,b'Device - 146',23,0,0,1.2173913043478262,0,25,10265.0,0.038344187605663424,0.0,0,0,0,0,1,1,25,25,25,25,25
MQTT,b'Device - 147',39,0,0,0.8717948717948718,0,24,10265.0,0.06501840507047275,0.0,0,0,1,1,1,2,24,24,24,24,24
MQTT,b'Device - 148',13,0,0,2.076923076923077,0,24,10265.0,0.021672801690157586,0.0,0,0,1,1,1,24,24,24,24,24,24
MQTT,b'Device - 149',11,0,0,2.272727272727273,0,24,10265.0,0.01833852450705642,0.0,0,0,0,0,1,24,24,24,24,24,24
MQTT,b'Device - 15',7,0,0,4.0,0,26,10264.0,0.011669970140854085,0.0,0,1,1,1,26,26,26,26,26,26,26
MQTT,b'Device - 150',30,0,0,1.0333333333333334,0,24,10265.0,0.05001415774651751,0.0,0,0,1,1,1,1,24,24,24,24,24
MQTT,b'Device - 151',1,0,24,24.0,24,24,10265.0,0.0016671385915505836,0.0,24,24,24,24,24,24,24,24,24,24,24
MQTT,b'Device - 152',1,0,23,23.0,23,23,10265.0,0.0016671385915505836,0.0,23,23,23,23,23,23,23,23,23,23,23
MQTT,b'Device - 153',9,0,0,2.7777777777777777,0,23,10265.0,0.015004247323955252,0.0,0,0,1,1,23,23,23,23,23,23,23
MQTT,b'Device - 154',46,0,0,0.782608695652174,0,23,10265.0,0.07668837521132685,0.0,0,0,1,1,1,1,23,23,23,23,23
MQTT,b'Device - 155',7,0,0,3.142857142857143,0,22,10265.0,0.011669970140854085,0.0,0,0,0,0,22,22,22,22,22,22,22
MQTT,b'Device - 156',3,0,3,7.0,0,18,10265.0,0.005001415774651751,0.0,3,3,18,18,18,18,18,18,18,18,18
MQTT,b'Device - 157',1,0,18,18.0,18,18,10265.0,0.0016671385915505836,0.0,18,18,18,18,18,18,18,18,18,18,18
MQTT,b'Device - 158',8,0,0,2.625,0,19,10265.0,0.013337108732404668,0.0,0,1,1,1,19,19,19,19,19,19,19
MQTT,b'Device - 159',7,0,0,2.857142857142857,0,19,10265.0,0.011669970140854085,0.0,0,0,1,1,19,19,19,19,19,19,19
MQTT,b'Device - 16',1,0,27,27.0,27,27,10264.0,0.0016671385915505836,0.0,27,27,27,27,27,27,27,27,27,27,27
MQTT,b'Device - 160',58,0,0,0.5517241379310345,0,19,10265.0,0.09669403830993385,0.0,0,0,0,1,1,1,1,19,19,19,19
MQTT,b'Device - 161',1,0,19,19.0,19,19,10265.0,0.0016671385915505836,0.0,19,19,19,19,19,19,19,19,19,19,19
MQTT,b'Device - 162',1,0,19,19.0,19,19,10265.0,0.0016671385915505836,0.0,19,19,19,19,19,19,19,19,19,19,19
MQTT,b'Device - 163',1,0,19,19.0,19,19,10265.0,0.0016671385915505836,0.0,19,19,19,19,19,19,19,19,19,19,19
MQTT,b'Device - 164',1,0,20,20.0,20,20,10265.0,0.0016671385915505836,0.0,20,20,20,20,20,20,20,20,20,20,20
MQTT,b'Device - 165',1,0,20,20.0,20,20,10265.0,0.0016671385915505836,0.0,20,20,20,20,20,20,20,20,20,20,20
MQTT,b'Device - 166',55,0,0,0.6181818181818182,0,20,10265.0,0.0916926225352821,0.0,0,0,1,1,1,1,2,20,20,20,20
MQTT,b'Device - 167',2,0,0,8.5,0,17,10265.0,0.003334277183101167,0.0,17,17,17,17,17,17,17,17,17,17,17
MQTT,b'Device - 168',1,0,17,17.0,17,17,10265.0,0.0016671385915505836,0.0,17,17,17,17,17,17,17,17,17,17,17
MQTT,b'Device - 169',2,0,0,9.0,0,18,10265.0,0.003334277183101167,0.0,18,18,18,18,18,18,18,18,18,18,18
MQTT,b'Device - 17',17,0,1,2.176470588235294,0,28,10264.0,0.028341356056359922,0.0,1,1,1,1,1,28,28,28,28,28,28
MQTT,b'Device - 170',23,0,0,1.0,0,18,10265.0,0.038344187605663424,0.0,0,0,1,1,1,1,18,18,18,18,18
MQTT,b'Device - 171',1,0,18,18.0,18,18,10265.0,0.0016671385915505836,0.0,18,18,18,18,18,18,18,18,18,18,18
MQTT,b'Device - 172',59,0,0,0.5084745762711864,0,13,10265.0,0.09836117690148444,0.0,0,0,1,1,1,1,2,13,13,13,13
MQTT,b'Device - 173',1,0,16,16.0,16,16,10265.0,0.0016671385915505836,0.0,16,16,16,16,16,16,16,16,16,16,16
MQTT,b'Device - 174',1,0,16,16.0,16,16,10265.0,0.0016671385915505836,0.0,16,16,16,16,16,16,16,16,16,16,16
MQTT,b'Device - 175',59,0,0,0.5423728813559322,0,17,10265.0,0.09836117690148444,0.0,0,0,1,1,1,1,1,17,17,17,17
MQTT,b'Device - 176',4,0,0,4.5,0,17,10265.0,0.006668554366202334,0.0,1,1,17,17,17,17,17,17,17,17,17
MQTT,b'Device - 177',1,0,17,17.0,17,17,10265.0,0.0016671385915505836,0.0,17,17,17,17,17,17,17,17,17,17,17
MQTT,b'Device - 178',38,0,0,0.3684210526315789,0,9,10265.0,0.06335126647892218,0.0,0,0,0,0,1,1,9,9,9,9,9
MQTT,b'Device - 179',1,0,9,9.0,9,9,10265.0,0.0016671385915505836,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 18',1,0,28,28.0,28,28,10264.0,0.0016671385915505836,0.0,28,28,28,28,28,28,28,28,28,28,28
MQTT,b'Device - 180',10,0,0,1.0,0,9,10265.0,0.016671385915505835,0.0,0,0,0,1,9,9,9,9,9,9,9
MQTT,b'Device - 181',1,0,9,9.0,9,9,10265.0,0.0016671385915505836,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 182',58,0,0,0.46551724137931033,0,9,10265.0,0.09669403830993385,0.0,0,0,1,1,1,1,2,9,9,9,9
MQTT,b'Device - 183',61,0,0,0.4918032786885246,0,8,10265.0,0.1016954540845856,0.0,0,1,1,1,1,1,1,8,8,8,8
MQTT,b'Device - 184',49,0,0,0.3877551020408163,0,8,10265.0,0.0816897909859786,0.0,0,0,0,1,1,1,8,8,8,8,8
MQTT,b'Device - 185',60,0,0,0.5,0,8,10265.0,0.10002831549303502,0.0,0,1,1,1,1,2,2,8,8,8,8
MQTT,b'Device - 186',1,0,7,7.0,7,7,10265.0,0.0016671385915505836,0.0,7,7,7,7,7,7,7,7,7,7,7
MQTT,b'Device - 187',10,0,0,1.1,0,8,10265.0,0.016671385915505835,0.0,0,0,1,2,8,8,8,8,8,8,8
MQTT,b'Device - 188',22,0,0,0.5454545454545454,0,7,10265.0,0.03667704901411284,0.0,0,0,1,1,1,1,7,7,7,7,7
MQTT,b'Device - 189',2,0,0,2.5,0,5,10265.0,0.003334277183101167,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 19',1,0,28,28.0,28,28,10264.0,0.0016671385915505836,0.0,28,28,28,28,28,28,28,28,28,28,28
MQTT,b'Device - 190',7,0,0,0.8571428571428571,0,5,10265.0,0.011669970140854085,0.0,0,0,1,1,5,5,5,5,5,5,5
MQTT,b'Device - 191',7,0,0,0.7142857142857143,0,4,10265.0,0.011669970140854085,0.0,0,0,1,1,4,4,4,4,4,4,4
