Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',2,0,1,1.0,1,1,10263.0,0.003330954881760421,0.0,1,1,1,1,1,1,1,1,1,1,1
MQTT,b'Device - 10',3,0,0,2.3333333333333335,0,7,10264.0,0.0049964323226406315,0.0,0,0,7,7,7,7,7,7,7,7,7
MQTT,b'Device - 100',1,0,3,3.0,3,3,10265.0,0.0016654774408802104,0.0,3,3,3,3,3,3,3,3,3,3,3
MQTT,b'Device - 101',3,0,0,0.3333333333333333,0,1,10265.0,0.0049964323226406315,0.0,0,0,1,1,1,1,1,1,1,1,1
MQTT,b'Device - 102',1,0,1,1.0,1,1,10265.0,0.0016654774408802104,0.0,1,1,1,1,1,1,1,1,1,1,1
MQTT,b'Device - 103',2,0,1,4.5,1,8,10265.0,0.003330954881760421,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 104',1,0,4,4.0,4,4,10265.0,0.0016654774408802104,0.0,4,4,4,4,4,4,4,4,4,4,4
MQTT,b'Device - 105',2,0,0,0.5,0,1,10265.0,0.003330954881760421,0.0,1,1,1,1,1,1,1,1,1,1,1
MQTT,b'Device - 106',1,0,4,4.0,4,4,10265.0,0.0016654774408802104,0.0,4,4,4,4,4,4,4,4,4,4,4
MQTT,b'Device - 107',2,0,0,0.5,0,1,10265.0,0.003330954881760421,0.0,1,1,1,1,1,1,1,1,1,1,1
MQTT,b'Device - 108',1,0,1,1.0,1,1,10265.0,0.0016654774408802104,0.0,1,1,1,1,1,1,1,1,1,1,1
MQTT,b'Device - 109',1,0,6,6.0,6,6,10265.0,0.0016654774408802104,0.0,6,6,6,6,6,6,6,6,6,6,6
MQTT,b'Device - 11',2,0,0,3.5,0,7,10264.0,0.003330954881760421,0.0,7,7,7,7,7,7,7,7,7,7,7
MQTT,b'Device - 110',1,0,4,4.0,4,4,10265.0,0.0016654774408802104,0.0,4,4,4,4,4,4,4,4,4,4,4
MQTT,b'Device - 111',1,0,8,8.0,8,8,10265.0,0.0016654774408802104,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 112',1,0,8,8.0,8,8,10265.0,0.0016654774408802104,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 113',1,0,8,8.0,8,8,10265.0,0.0016654774408802104,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 114',3,0,0,2.6666666666666665,0,8,10265.0,0.0049964323226406315,0.0,0,0,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 115',2,0,0,4.0,0,8,10265.0,0.003330954881760421,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 116',1,0,8,8.0,8,8,10265.0,0.0016654774408802104,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 117',2,0,0,4.0,0,8,10265.0,0.003330954881760421,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 118',1,0,5,5.0,5,5,10265.0,0.0016654774408802104,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 119',2,0,0,5.0,0,10,10265.0,0.003330954881760421,0.0,10,10,10,10,10,10,10,10,10,10,10
MQTT,b'Device - 12',1,0,6,6.0,6,6,10264.0,0.0016654774408802104,0.0,6,6,6,6,6,6,6,6,6,6,6
MQTT,b'Device - 120',3,0,0,1.6666666666666667,0,5,10265.0,0.0049964323226406315,0.0,0,0,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 121',2,0,0,2.5,0,5,10265.0,0.003330954881760421,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 122',1,0,6,6.0,6,6,10265.0,0.0016654774408802104,0.0,6,6,6,6,6,6,6,6,6,6,6
MQTT,b'Device - 123',1,0,5,5.0,5,5,10265.0,0.0016654774408802104,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 124',1,0,6,6.0,6,6,10265.0,0.0016654774408802104,0.0,6,6,6,6,6,6,6,6,6,6,6
MQTT,b'Device - 125',1,0,5,5.0,5,5,10265.0,0.0016654774408802104,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 126',1,0,6,6.0,6,6,10265.0,0.0016654774408802104,0.0,6,6,6,6,6,6,6,6,6,6,6
MQTT,b'Device - 127',1,0,5,5.0,5,5,10265.0,0.0016654774408802104,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 128',2,0,0,2.5,0,5,10265.0,0.003330954881760421,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 129',2,0,0,2.5,0,5,10265.0,0.003330954881760421,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 13',2,0,0,2.0,0,4,10264.0,0.003330954881760421,0.0,4,4,4,4,4,4,4,4,4,4,4
MQTT,b'Device - 130',3,0,0,1.6666666666666667,0,5,10265.0,0.0049964323226406315,0.0,0,0,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 131',1,0,9,9.0,9,9,10265.0,0.0016654774408802104,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 132',1,0,5,5.0,5,5,10265.0,0.0016654774408802104,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 133',2,0,0,2.5,0,5,10265.0,0.003330954881760421,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 134',2,0,0,4.5,0,9,10265.0,0.003330954881760421,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 135',2,0,0,4.5,0,9,10265.0,0.003330954881760421,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 136',1,0,9,9.0,9,9,10265.0,0.0016654774408802104,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 137',3,0,0,3.0,0,9,10265.0,0.0049964323226406315,0.0,0,0,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 138',2,0,0,2.5,0,5,10265.0,0.003330954881760421,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 139',1,0,5,5.0,5,5,10265.0,0.0016654774408802104,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 14',2,0,0,3.5,0,7,10264.0,0.003330954881760421,0.0,7,7,7,7,7,7,7,7,7,7,7
MQTT,b'Device - 140',2,0,0,2.0,0,4,10265.0,0.003330954881760421,0.0,4,4,4,4,4,4,4,4,4,4,4
MQTT,b'Device - 141',2,0,0,4.5,0,9,10265.0,0.003330954881760421,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 142',1,0,4,4.0,4,4,10265.0,0.0016654774408802104,0.0,4,4,4,4,4,4,4,4,4,4,4
MQTT,b'Device - 143',1,0,3,3.0,3,3,10265.0,0.0016654774408802104,0.0,3,3,3,3,3,3,3,3,3,3,3
MQTT,b'Device - 144',2,0,0,1.5,0,3,10265.0,0.003330954881760421,0.0,3,3,3,3,3,3,3,3,3,3,3
MQTT,b'Device - 145',1,0,3,3.0,3,3,10265.0,0.0016654774408802104,0.0,3,3,3,3,3,3,3,3,3,3,3
MQTT,b'Device - 146',1,0,7,7.0,7,7,10265.0,0.0016654774408802104,0.0,7,7,7,7,7,7,7,7,7,7,7
MQTT,b'Device - 147',2,0,0,3.5,0,7,10265.0,0.003330954881760421,0.0,7,7,7,7,7,7,7,7,7,7,7
MQTT,b'Device - 148',3,0,0,2.3333333333333335,0,7,10265.0,0.0049964323226406315,0.0,0,0,7,7,7,7,7,7,7,7,7
MQTT,b'Device - 149',3,0,0,2.3333333333333335,0,7,10265.0,0.0049964323226406315,0.0,0,0,7,7,7,7,7,7,7,7,7
MQTT,b'Device - 15',2,0,0,2.5,0,5,10264.0,0.003330954881760421,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 150',2,0,0,4.0,0,8,10265.0,0.003330954881760421,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 151',4,0,0,2.0,0,8,10265.0,0.006661909763520842,0.0,0,0,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 152',1,0,8,8.0,8,8,10265.0,0.0016654774408802104,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 153',1,0,8,8.0,8,8,10265.0,0.0016654774408802104,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 154',2,0,0,4.0,0,8,10265.0,0.003330954881760421,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 155',1,0,8,8.0,8,8,10265.0,0.0016654774408802104,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 156',1,0,11,11.0,11,11,10265.0,0.0016654774408802104,0.0,11,11,11,11,11,11,11,11,11,11,11
MQTT,b'Device - 157',2,0,11,12.0,11,13,10265.0,0.003330954881760421,0.0,13,13,13,13,13,13,13,13,13,13,13
MQTT,b'Device - 158',1,0,11,11.0,11,11,10265.0,0.0016654774408802104,0.0,11,11,11,11,11,11,11,11,11,11,11
MQTT,b'Device - 159',1,0,11,11.0,11,11,10265.0,0.0016654774408802104,0.0,11,11,11,11,11,11,11,11,11,11,11
MQTT,b'Device - 16',2,0,0,3.0,0,6,10264.0,0.003330954881760421,0.0,6,6,6,6,6,6,6,6,6,6,6
MQTT,b'Device - 160',1,0,11,11.0,11,11,10265.0,0.0016654774408802104,0.0,11,11,11,11,11,11,11,11,11,11,11
MQTT,b'Device - 161',2,0,0,5.5,0,11,10265.0,0.003330954881760421,0.0,11,11,11,11,11,11,11,11,11,11,11
MQTT,b'Device - 162',2,0,0,5.5,0,11,10265.0,0.003330954881760421,0.0,11,11,11,11,11,11,11,11,11,11,11
MQTT,b'Device - 163',1,0,11,11.0,11,11,10265.0,0.0016654774408802104,0.0,11,11,11,11,11,11,11,11,11,11,11
MQTT,b'Device - 164',1,0,11,11.0,11,11,10265.0,0.0016654774408802104,0.0,11,11,11,11,11,11,11,11,11,11,11
MQTT,b'Device - 165',1,0,8,8.0,8,8,10265.0,0.0016654774408802104,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 166',1,0,8,8.0,8,8,10265.0,0.0016654774408802104,0.0,8,8,8,8,8,8,8,8,8,8,8
MQTT,b'Device - 167',1,0,9,9.0,9,9,10265.0,0.0016654774408802104,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 168',2,0,0,4.5,0,9,10265.0,0.003330954881760421,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 169',2,0,0,4.5,0,9,10265.0,0.003330954881760421,0.0,9,9,9,9,9,9,9,9,9,9,9
MQTT,b'Device - 17',1,0,7,7.0,7,7,10264.0,0.0016654774408802104,0.0,7,7,7,7,7,7,7,7,7,7,7
MQTT,b'Device - 170',1,0,5,5.0,5,5,10265.0,0.0016654774408802104,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 171',2,0,0,2.5,0,5,10265.0,0.003330954881760421,0.0,5,5,5,5,5,5,5,5,5,5,5
