Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',5,0,0,0.4,0,2,1047.0,0.006295484732499716,0.0,0,0,0,2,2,2,2,2,2,2,2
MQTT,b'Device - 10',9,0,0,0.2222222222222222,0,2,1048.0,0.011331872518499488,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 100',8,0,0,0.25,0,2,1049.0,0.010072775571999546,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 101',5,0,0,0.4,0,2,1049.0,0.006295484732499716,0.0,0,0,0,2,2,2,2,2,2,2,2
MQTT,b'Device - 102',7,0,0,0.0,0,0,1049.0,0.008813678625499602,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 103',8,0,0,0.25,0,2,1049.0,0.010072775571999546,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 104',9,0,0,0.2222222222222222,0,2,1049.0,0.011331872518499488,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 105',5,0,0,0.4,0,2,1049.0,0.006295484732499716,0.0,0,0,0,2,2,2,2,2,2,2,2
MQTT,b'Device - 106',5,0,0,0.4,0,2,1049.0,0.006295484732499716,0.0,0,0,0,2,2,2,2,2,2,2,2
MQTT,b'Device - 107',4,0,0,0.5,0,2,1049.0,0.005036387785999773,0.0,0,0,2,2,2,2,2,2,2,2,2
MQTT,b'Device - 108',9,0,0,0.2222222222222222,0,2,1049.0,0.011331872518499488,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 109',6,0,0,0.6666666666666666,0,2,1049.0,0.007554581678999659,0.0,0,0,2,2,2,2,2,2,2,2,2
MQTT,b'Device - 11',8,0,0,0.0,0,0,1048.0,0.010072775571999546,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 110',7,0,0,0.2857142857142857,0,2,1049.0,0.008813678625499602,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 111',7,0,0,0.0,0,0,1049.0,0.008813678625499602,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 112',7,0,0,0.0,0,0,1049.0,0.008813678625499602,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 113',5,0,0,1.2,0,4,1049.0,0.006295484732499716,0.0,0,2,2,4,4,4,4,4,4,4,4
MQTT,b'Device - 114',7,0,0,0.2857142857142857,0,2,1049.0,0.008813678625499602,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 115',6,0,0,0.3333333333333333,0,2,1049.0,0.007554581678999659,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 116',6,0,0,0.3333333333333333,0,2,1049.0,0.007554581678999659,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 117',8,0,0,0.25,0,2,1049.0,0.010072775571999546,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 118',9,0,0,0.2222222222222222,0,2,1049.0,0.011331872518499488,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 119',8,0,0,0.125,0,1,1049.0,0.010072775571999546,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 12',9,0,0,0.2222222222222222,0,2,1048.0,0.011331872518499488,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 120',8,0,0,0.25,0,2,1049.0,0.010072775571999546,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 121',8,0,0,0.125,0,1,1049.0,0.010072775571999546,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 122',5,0,0,0.4,0,2,1049.0,0.006295484732499716,0.0,0,0,0,2,2,2,2,2,2,2,2
MQTT,b'Device - 123',6,0,0,0.3333333333333333,0,2,1049.0,0.007554581678999659,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 124',7,0,0,0.42857142857142855,0,2,1049.0,0.008813678625499602,0.0,0,0,1,1,2,2,2,2,2,2,2
MQTT,b'Device - 125',4,0,0,0.25,0,1,1049.0,0.005036387785999773,0.0,0,0,1,1,1,1,1,1,1,1,1
MQTT,b'Device - 126',11,0,0,0.09090909090909091,0,1,1049.0,0.013850066411499376,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 127',6,0,0,0.16666666666666666,0,1,1049.0,0.007554581678999659,0.0,0,0,0,0,1,1,1,1,1,1,1
