Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',1,0,2074,2074.0,2074,2074,10263.0,0.0016662028464706474,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
MQTT,b'Device - 10',3,0,740,44650.666666666664,127,133089,10264.0,0.004998608539411942,0.0,740,740,133000,133000,133000,133000,133000,133000,133000,133000,133000
MQTT,b'Device - 100',1,0,736,736.0,736,736,10265.0,0.0016662028464706474,0.0,740,740,740,740,740,740,740,740,740,740,740
MQTT,b'Device - 101',1,0,479,479.0,479,479,10265.0,0.0016662028464706474,0.0,480,480,480,480,480,480,480,480,480,480,480
MQTT,b'Device - 102',51,0,97,262.11764705882354,79,7766,10265.0,0.08497634517000302,0.0,97,110,110,110,130,230,490,7800,7800,7800,7800
MQTT,b'Device - 103',4,0,490,1112.0,140,2499,10265.0,0.006664811385882589,0.0,1300,1300,2500,2500,2500,2500,2500,2500,2500,2500,2500
MQTT,b'Device - 104',10,0,110,325.2,93,1342,10265.0,0.016662028464706474,0.0,240,280,410,480,1300,1300,1300,1300,1300,1300,1300
MQTT,b'Device - 105',1,0,398,398.0,398,398,10265.0,0.0016662028464706474,0.0,400,400,400,400,400,400,400,400,400,400,400
MQTT,b'Device - 106',28,0,99,673.8571428571429,80,7742,10265.0,0.046653679701178126,0.0,100,110,120,130,540,7700,7700,7700,7700,7700,7700
MQTT,b'Device - 107',1,0,480,480.0,480,480,10265.0,0.0016662028464706474,0.0,480,480,480,480,480,480,480,480,480,480,480
MQTT,b'Device - 108',2,0,361,459.0,361,557,10265.0,0.0033324056929412947,0.0,560,560,560,560,560,560,560,560,560,560,560
MQTT,b'Device - 109',4,0,230,277.0,156,478,10265.0,0.006664811385882589,0.0,250,250,480,480,480,480,480,480,480,480,480
MQTT,b'Device - 11',4,0,1200,1226.5,189,1997,10264.0,0.006664811385882589,0.0,1600,1600,2000,2000,2000,2000,2000,2000,2000,2000,2000
MQTT,b'Device - 110',3,0,390,640.6666666666666,161,1367,10265.0,0.004998608539411942,0.0,390,390,1400,1400,1400,1400,1400,1400,1400,1400,1400
MQTT,b'Device - 111',2,0,400,1982.0,398,3566,10265.0,0.0033324056929412947,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
MQTT,b'Device - 112',3,0,480,5723.666666666667,233,16455,10265.0,0.004998608539411942,0.0,480,480,16000,16000,16000,16000,16000,16000,16000,16000,16000
MQTT,b'Device - 113',1,0,542,542.0,542,542,10265.0,0.0016662028464706474,0.0,540,540,540,540,540,540,540,540,540,540,540
MQTT,b'Device - 114',3,0,400,1661.6666666666667,197,4393,10265.0,0.004998608539411942,0.0,400,400,4400,4400,4400,4400,4400,4400,4400,4400,4400
MQTT,b'Device - 115',4,0,1200,1091.75,232,1537,10265.0,0.006664811385882589,0.0,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500
