Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',5,0,46,46.4,41,52,1047.0,0.008334480569392889,0.0,46,50,50,52,52,52,52,52,52,52,52
MQTT,b'Device - 10',50,0,49,50.82,40,85,1048.0,0.08334480569392888,0.0,49,53,56,57,62,76,85,85,85,85,85
MQTT,b'Device - 100',34,0,46,1551.3235294117646,37,51145,1049.0,0.05667446787187164,0.0,46,50,55,56,59,61,51000,51000,51000,51000,51000
MQTT,b'Device - 1000',16,0,46,46.6875,38,56,1050.0,0.02667033782205724,0.0,47,47,50,50,52,56,56,56,56,56,56
MQTT,b'Device - 101',28,0,47,47.785714285714285,37,64,1049.0,0.04667309118860018,0.0,47,49,50,52,57,59,64,64,64,64,64
MQTT,b'Device - 102',6,0,46,50.0,42,66,1049.0,0.010001376683271467,0.0,47,47,57,57,66,66,66,66,66,66,66
MQTT,b'Device - 103',4,0,47,51.0,46,56,1049.0,0.00666758445551431,0.0,55,55,56,56,56,56,56,56,56,56,56
MQTT,b'Device - 104',4,0,45,44.75,40,48,1049.0,0.00666758445551431,0.0,46,46,48,48,48,48,48,48,48,48,48
MQTT,b'Device - 105',6,0,45,48.166666666666664,41,59,1049.0,0.010001376683271467,0.0,45,45,54,54,59,59,59,59,59,59,59
MQTT,b'Device - 106',6,0,50,47.833333333333336,38,52,1049.0,0.010001376683271467,0.0,50,50,51,51,52,52,52,52,52,52,52
MQTT,b'Device - 107',23,0,49,96.82608695652173,38,1147,1049.0,0.038338610619207285,0.0,49,52,55,57,59,60,1100,1100,1100,1100,1100
MQTT,b'Device - 108',4,0,52,52.75,46,61,1049.0,0.00666758445551431,0.0,52,52,61,61,61,61,61,61,61,61,61
MQTT,b'Device - 109',14,0,44,46.0,40,60,1049.0,0.02333654559430009,0.0,45,47,48,50,56,60,60,60,60,60,60
MQTT,b'Device - 11',13,0,46,52.61538461538461,40,142,1048.0,0.02166964948042151,0.0,46,47,48,48,49,140,140,140,140,140,140
MQTT,b'Device - 110',38,0,47,2369.4736842105262,37,88195,1049.0,0.06334205232738595,0.0,47,49,51,56,60,130,88000,88000,88000,88000,88000
MQTT,b'Device - 111',35,0,48,79.57142857142857,38,1126,1049.0,0.05834136398575022,0.0,48,50,52,53,61,64,1100,1100,1100,1100,1100
MQTT,b'Device - 112',17,0,48,260.88235294117646,42,3641,1049.0,0.02833723393593582,0.0,48,54,54,57,68,3600,3600,3600,3600,3600,3600
MQTT,b'Device - 113',14,0,50,49.5,39,59,1049.0,0.02333654559430009,0.0,50,52,56,56,58,59,59,59,59,59,59
MQTT,b'Device - 114',12,0,49,53.0,41,63,1049.0,0.020002753366542933,0.0,50,56,63,63,63,63,63,63,63,63,63
MQTT,b'Device - 115',5,0,46,46.6,41,55,1049.0,0.008334480569392889,0.0,46,47,47,55,55,55,55,55,55,55,55
MQTT,b'Device - 116',4,0,45,48.75,45,56,1049.0,0.00666758445551431,0.0,49,49,56,56,56,56,56,56,56,56,56
MQTT,b'Device - 117',15,0,51,883.2666666666667,36,11182,1049.0,0.025003441708178666,0.0,51,54,57,350,1100,11000,11000,11000,11000,11000,11000
MQTT,b'Device - 118',5,0,49,48.2,40,54,1049.0,0.008334480569392889,0.0,49,51,51,54,54,54,54,54,54,54,54
MQTT,b'Device - 119',7,0,49,49.42857142857143,44,59,1049.0,0.011668272797150044,0.0,49,51,52,52,59,59,59,59,59,59,59
MQTT,b'Device - 12',7,0,49,48.285714285714285,41,60,1048.0,0.011668272797150044,0.0,49,49,54,54,60,60,60,60,60,60,60
MQTT,b'Device - 120',44,0,48,51.5,40,151,1049.0,0.07334342901065742,0.0,49,51,53,55,60,62,150,150,150,150,150
MQTT,b'Device - 121',15,0,48,507.73333333333335,42,3783,1049.0,0.025003441708178666,0.0,48,50,57,58,3200,3800,3800,3800,3800,3800,3800
MQTT,b'Device - 122',7,0,49,494.0,45,3174,1049.0,0.011668272797150044,0.0,49,49,50,50,3200,3200,3200,3200,3200,3200,3200
MQTT,b'Device - 123',14,0,46,49.357142857142854,41,83,1049.0,0.02333654559430009,0.0,47,49,50,52,53,83,83,83,83,83,83
MQTT,b'Device - 124',11,0,54,57.81818181818182,43,109,1049.0,0.018335857252664355,0.0,54,57,59,59,62,110,110,110,110,110,110
MQTT,b'Device - 125',6,0,42,46.833333333333336,39,60,1049.0,0.010001376683271467,0.0,49,49,50,50,60,60,60,60,60,60,60
MQTT,b'Device - 126',6,0,43,45.166666666666664,42,51,1049.0,0.010001376683271467,0.0,45,45,48,48,51,51,51,51,51,51,51
MQTT,b'Device - 127',5,0,50,47.4,43,50,1049.0,0.008334480569392889,0.0,50,50,50,50,50,50,50,50,50,50,50
MQTT,b'Device - 128',23,0,47,407.2608695652174,39,7254,1049.0,0.038338610619207285,0.0,47,50,53,54,56,1100,7300,7300,7300,7300,7300
MQTT,b'Device - 129',16,0,54,257.5625,42,3234,1049.0,0.02667033782205724,0.0,55,61,63,63,140,3200,3200,3200,3200,3200,3200
MQTT,b'Device - 13',16,0,46,47.0625,40,55,1048.0,0.02667033782205724,0.0,47,49,51,51,55,55,55,55,55,55,55
MQTT,b'Device - 130',14,0,47,210.85714285714286,41,1234,1049.0,0.02333654559430009,0.0,47,50,52,55,1100,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 131',47,0,48,48.42553191489362,38,62,1049.0,0.07834411735229314,0.0,48,51,52,53,58,60,62,62,62,62,62
MQTT,b'Device - 132',4,0,43,49.5,41,65,1049.0,0.00666758445551431,0.0,49,49,65,65,65,65,65,65,65,65,65
MQTT,b'Device - 133',15,0,46,125.86666666666666,42,1224,1049.0,0.025003441708178666,0.0,46,47,50,50,69,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 134',4,0,45,47.5,41,56,1049.0,0.00666758445551431,0.0,48,48,56,56,56,56,56,56,56,56,56
MQTT,b'Device - 135',5,0,45,45.4,41,49,1049.0,0.008334480569392889,0.0,45,47,47,49,49,49,49,49,49,49,49
MQTT,b'Device - 136',43,0,47,57.44186046511628,36,284,1049.0,0.07167653289677883,0.0,47,50,51,52,61,67,280,280,280,280,280
MQTT,b'Device - 137',16,0,49,870.75,38,9400,1049.0,0.02667033782205724,0.0,50,54,62,62,3800,9400,9400,9400,9400,9400,9400
MQTT,b'Device - 138',7,0,45,45.285714285714285,41,49,1049.0,0.011668272797150044,0.0,45,46,48,48,49,49,49,49,49,49,49
MQTT,b'Device - 139',17,0,51,341.05882352941177,41,3798,1049.0,0.02833723393593582,0.0,51,54,60,66,1200,3800,3800,3800,3800,3800,3800
MQTT,b'Device - 14',8,0,48,50.375,42,69,1048.0,0.01333516891102862,0.0,48,49,56,56,69,69,69,69,69,69,69
MQTT,b'Device - 140',15,0,47,197.06666666666666,40,1164,1049.0,0.025003441708178666,0.0,47,54,55,74,1200,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 141',11,0,48,48.09090909090909,36,61,1049.0,0.018335857252664355,0.0,48,52,55,55,59,61,61,61,61,61,61
MQTT,b'Device - 142',7,0,44,45.285714285714285,39,55,1049.0,0.011668272797150044,0.0,44,47,48,48,55,55,55,55,55,55,55
MQTT,b'Device - 143',49,0,47,168.59183673469389,40,3750,1049.0,0.0816779095800503,0.0,47,51,53,55,59,1100,3800,3800,3800,3800,3800
MQTT,b'Device - 144',4,0,45,43.5,38,46,1049.0,0.00666758445551431,0.0,45,45,46,46,46,46,46,46,46,46,46
MQTT,b'Device - 145',5,0,49,48.0,44,50,1049.0,0.008334480569392889,0.0,49,49,49,50,50,50,50,50,50,50,50
MQTT,b'Device - 146',4,0,51,51.75,46,55,1049.0,0.00666758445551431,0.0,55,55,55,55,55,55,55,55,55,55,55
MQTT,b'Device - 147',20,0,45,45.4,38,61,1049.0,0.033337922277571555,0.0,45,46,47,47,52,61,61,61,61,61,61
MQTT,b'Device - 148',4,0,49,49.0,45,52,1049.0,0.00666758445551431,0.0,50,50,52,52,52,52,52,52,52,52,52
MQTT,b'Device - 149',14,0,47,127.35714285714286,41,1134,1049.0,0.02333654559430009,0.0,50,52,57,63,65,1100,1100,1100,1100,1100,1100
MQTT,b'Device - 15',16,0,49,503.5625,41,7234,1048.0,0.02667033782205724,0.0,51,52,58,58,120,7200,7200,7200,7200,7200,7200
MQTT,b'Device - 150',10,0,47,52.1,42,93,1049.0,0.016668961138785778,0.0,48,50,53,55,93,93,93,93,93,93,93
MQTT,b'Device - 151',6,0,45,46.666666666666664,35,57,1049.0,0.010001376683271467,0.0,50,50,50,50,57,57,57,57,57,57,57
MQTT,b'Device - 152',7,0,45,44.714285714285715,40,47,1049.0,0.011668272797150044,0.0,45,46,47,47,47,47,47,47,47,47,47
MQTT,b'Device - 153',11,0,52,51.27272727272727,44,58,1049.0,0.018335857252664355,0.0,52,54,57,57,57,58,58,58,58,58,58
MQTT,b'Device - 154',6,0,46,47.666666666666664,44,57,1049.0,0.010001376683271467,0.0,46,46,47,47,57,57,57,57,57,57,57
MQTT,b'Device - 155',10,0,49,479.2,42,3224,1049.0,0.016668961138785778,0.0,50,59,62,1200,3200,3200,3200,3200,3200,3200,3200
MQTT,b'Device - 156',22,0,48,58.13636363636363,38,261,1049.0,0.03667171450532871,0.0,48,50,51,52,57,60,260,260,260,260,260
MQTT,b'Device - 157',6,0,45,45.5,40,53,1049.0,0.010001376683271467,0.0,45,45,46,46,53,53,53,53,53,53,53
MQTT,b'Device - 158',55,0,47,74.56363636363636,37,1128,1049.0,0.09167928626332177,0.0,47,49,49,50,58,62,470,1100,1100,1100,1100
MQTT,b'Device - 159',5,0,51,52.0,50,55,1049.0,0.008334480569392889,0.0,51,54,54,55,55,55,55,55,55,55,55
MQTT,b'Device - 16',7,0,47,46.857142857142854,37,53,1048.0,0.011668272797150044,0.0,47,48,51,51,53,53,53,53,53,53,53
MQTT,b'Device - 160',5,0,50,48.8,41,59,1049.0,0.008334480569392889,0.0,50,50,50,59,59,59,59,59,59,59,59
MQTT,b'Device - 161',4,0,45,45.5,43,48,1049.0,0.00666758445551431,0.0,46,46,48,48,48,48,48,48,48,48,48
MQTT,b'Device - 162',12,0,46,47.416666666666664,42,58,1049.0,0.020002753366542933,0.0,46,47,51,51,52,58,58,58,58,58,58
