Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,Device-1-brokerA-brokerA,3,0,140,141.33333333333334,135,152,1053.0,0.08608150617679318,0.0,140,140,150,150,150,150,150,150,150,150,150
MQTT,Device-10-brokerB-brokerB,5,0,140,136.8,130,141,1054.0,0.14346917696132197,0.0,140,140,140,140,140,140,140,140,140,140,140
MQTT,Device-100-brokerD-brokerD,3,0,140,134.33333333333334,123,141,1055.0,0.08608150617679318,0.0,140,140,140,140,140,140,140,140,140,140,140
MQTT,Device-101-brokerE-brokerE,2,0,130,137.0,128,146,1055.0,0.057387670784528784,0.0,150,150,150,150,150,150,150,150,150,150,150
MQTT,Device-102-brokerF-brokerF,3,0,130,142.0,125,170,1055.0,0.08608150617679318,0.0,130,130,170,170,170,170,170,170,170,170,170
MQTT,Device-103-brokerG-brokerG,3,0,139,135.0,131,139,1055.0,0.08608150617679318,0.0,140,140,140,140,140,140,140,140,140,140,140
MQTT,Device-104-brokerH-brokerH,3,0,140,139.33333333333334,136,142,1055.0,0.08608150617679318,0.0,140,140,140,140,140,140,140,140,140,140,140
MQTT,Device-105-brokerA-brokerA,3,0,138,135.0,131,138,1055.0,0.08608150617679318,0.0,140,140,140,140,140,140,140,140,140,140,140
MQTT,Device-106-brokerB-brokerB,2,0,134,136.0,134,138,1055.0,0.057387670784528784,0.0,140,140,140,140,140,140,140,140,140,140,140
MQTT,Device-107-brokerC-brokerC,2,0,131,137.0,131,143,1055.0,0.057387670784528784,0.0,140,140,140,140,140,140,140,140,140,140,140
MQTT,Device-108-brokerD-brokerD,3,0,140,147.66666666666666,140,158,1055.0,0.08608150617679318,0.0,140,140,160,160,160,160,160,160,160,160,160
MQTT,Device-109-brokerE-brokerE,3,0,140,146.0,133,170,1055.0,0.08608150617679318,0.0,140,140,170,170,170,170,170,170,170,170,170
MQTT,Device-11-brokerC-brokerC,3,0,140,141.33333333333334,137,144,1054.0,0.08608150617679318,0.0,140,140,140,140,140,140,140,140,140,140,140
MQTT,Device-110-brokerF-brokerF,3,0,140,138.0,132,143,1055.0,0.08608150617679318,0.0,140,140,140,140,140,140,140,140,140,140,140
MQTT,Device-111-brokerG-brokerG,3,0,130,134.33333333333334,128,145,1055.0,0.08608150617679318,0.0,130,130,140,140,140,140,140,140,140,140,140
MQTT,Device-112-brokerH-brokerH,2,0,129,128.5,128,129,1055.0,0.057387670784528784,0.0,130,130,130,130,130,130,130,130,130,130,130
MQTT,Device-113-brokerA-brokerA,3,0,160,152.0,135,164,1055.0,0.08608150617679318,0.0,160,160,160,160,160,160,160,160,160,160,160
MQTT,Device-114-brokerB-brokerB,3,0,130,135.33333333333334,127,151,1055.0,0.08608150617679318,0.0,130,130,150,150,150,150,150,150,150,150,150
MQTT,Device-115-brokerC-brokerC,2,0,120,128.5,117,140,1055.0,0.057387670784528784,0.0,140,140,140,140,140,140,140,140,140,140,140
MQTT,Device-116-brokerD-brokerD,2,0,120,132.5,118,147,1055.0,0.057387670784528784,0.0,150,150,150,150,150,150,150,150,150,150,150
MQTT,Device-117-brokerE-brokerE,2,0,130,131.0,129,133,1055.0,0.057387670784528784,0.0,130,130,130,130,130,130,130,130,130,130,130
MQTT,Device-118-brokerF-brokerF,3,0,120,132.0,118,155,1055.0,0.08608150617679318,0.0,120,120,160,160,160,160,160,160,160,160,160
MQTT,Device-119-brokerG-brokerG,3,0,140,132.66666666666666,117,143,1055.0,0.08608150617679318,0.0,140,140,140,140,140,140,140,140,140,140,140
MQTT,Device-12-brokerD-brokerD,5,0,140,138.6,119,169,1054.0,0.14346917696132197,0.0,140,140,140,170,170,170,170,170,170,170,170
MQTT,Device-120-brokerH-brokerH,3,0,130,131.0,129,134,1055.0,0.08608150617679318,0.0,130,130,130,130,130,130,130,130,130,130,130
MQTT,Device-121-brokerA-brokerA,2,0,129,128.0,127,129,1055.0,0.057387670784528784,0.0,130,130,130,130,130,130,130,130,130,130,130
