Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',1,0,23,23.0,23,23,10263.0,0.0016669354832549537,0.0,23,23,23,23,23,23,23,23,23,23,23
MQTT,b'Device - 10',14,0,0,0.7142857142857143,0,8,10264.0,0.023337096765569353,0.0,0,0,0,1,1,8,8,8,8,8,8
MQTT,b'Device - 100',1,0,3,3.0,3,3,10265.0,0.0016669354832549537,0.0,3,3,3,3,3,3,3,3,3,3,3
MQTT,b'Device - 101',60,0,0,1.1833333333333333,0,55,10265.0,0.10001612899529723,0.0,0,0,1,1,1,1,1,55,55,55,55
MQTT,b'Device - 102',1,0,39,39.0,39,39,10265.0,0.0016669354832549537,0.0,39,39,39,39,39,39,39,39,39,39,39
MQTT,b'Device - 103',2,0,0,19.5,0,39,10265.0,0.0033338709665099073,0.0,39,39,39,39,39,39,39,39,39,39,39
MQTT,b'Device - 104',1,0,37,37.0,37,37,10265.0,0.0016669354832549537,0.0,37,37,37,37,37,37,37,37,37,37,37
MQTT,b'Device - 105',26,0,0,1.6153846153846154,0,37,10265.0,0.043340322564628796,0.0,0,0,0,1,1,1,37,37,37,37,37
MQTT,b'Device - 106',2,0,0,18.5,0,37,10265.0,0.0033338709665099073,0.0,37,37,37,37,37,37,37,37,37,37,37
MQTT,b'Device - 107',18,0,0,2.2222222222222223,0,37,10265.0,0.030004838698589168,0.0,0,0,0,1,1,37,37,37,37,37,37
MQTT,b'Device - 108',1,0,37,37.0,37,37,10265.0,0.0016669354832549537,0.0,37,37,37,37,37,37,37,37,37,37,37
MQTT,b'Device - 109',59,0,0,1.3389830508474576,0,64,10265.0,0.09834919351204227,0.0,0,0,1,1,1,1,1,64,64,64,64
MQTT,b'Device - 11',3,0,1,9.0,0,26,10264.0,0.005000806449764862,0.0,1,1,26,26,26,26,26,26,26,26,26
MQTT,b'Device - 110',59,0,0,1.1355932203389831,0,53,10265.0,0.09834919351204227,0.0,0,0,1,1,1,1,1,53,53,53,53
MQTT,b'Device - 111',13,0,0,1.0769230769230769,0,12,10265.0,0.021670161282314398,0.0,0,0,0,1,1,12,12,12,12,12,12
MQTT,b'Device - 112',35,0,0,1.457142857142857,0,25,10265.0,0.05834274191392338,0.0,0,1,1,1,1,12,25,25,25,25,25
MQTT,b'Device - 113',14,0,0,1.0714285714285714,0,12,10265.0,0.023337096765569353,0.0,0,0,0,1,2,12,12,12,12,12,12
MQTT,b'Device - 114',1,0,13,13.0,13,13,10265.0,0.0016669354832549537,0.0,13,13,13,13,13,13,13,13,13,13,13
MQTT,b'Device - 115',1,0,14,14.0,14,14,10265.0,0.0016669354832549537,0.0,14,14,14,14,14,14,14,14,14,14,14
MQTT,b'Device - 116',59,0,0,0.4745762711864407,0,14,10265.0,0.09834919351204227,0.0,0,0,1,1,1,1,1,14,14,14,14
MQTT,b'Device - 117',59,0,0,0.711864406779661,0,19,10265.0,0.09834919351204227,0.0,0,1,1,1,1,1,2,19,19,19,19
MQTT,b'Device - 118',6,0,0,3.6666666666666665,0,21,10265.0,0.010001612899529723,0.0,0,0,1,1,21,21,21,21,21,21,21
MQTT,b'Device - 119',3,0,0,7.333333333333333,0,22,10265.0,0.005000806449764862,0.0,0,0,22,22,22,22,22,22,22,22,22
MQTT,b'Device - 12',1,0,21,21.0,21,21,10264.0,0.0016669354832549537,0.0,21,21,21,21,21,21,21,21,21,21,21
MQTT,b'Device - 120',46,0,0,0.7391304347826086,0,22,10265.0,0.07667903222972787,0.0,0,0,1,1,1,1,22,22,22,22,22
MQTT,b'Device - 121',12,0,0,1.1666666666666667,0,11,10265.0,0.020003225799059447,0.0,0,0,1,1,1,11,11,11,11,11,11
MQTT,b'Device - 122',25,0,0,1.04,0,19,10265.0,0.041673387081373844,0.0,0,0,1,1,1,2,19,19,19,19,19
MQTT,b'Device - 123',7,0,0,5.714285714285714,0,38,10265.0,0.011668548382784676,0.0,0,1,1,1,38,38,38,38,38,38,38
MQTT,b'Device - 124',40,0,0,1.2,0,35,10265.0,0.06667741933019815,0.0,0,1,1,1,1,1,35,35,35,35,35
MQTT,b'Device - 125',1,0,40,40.0,40,40,10265.0,0.0016669354832549537,0.0,40,40,40,40,40,40,40,40,40,40,40
