Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',2,0,0,2.5,0,5,10263.0,0.0033318584387967277,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 10',1,0,5,5.0,5,5,10264.0,0.0016659292193983639,0.0,5,5,5,5,5,5,5,5,5,5,5
MQTT,b'Device - 100',2,0,0,1.0,0,2,10265.0,0.0033318584387967277,0.0,2,2,2,2,2,2,2,2,2,2,2
MQTT,b'Device - 101',2,0,0,1.5,0,3,10265.0,0.0033318584387967277,0.0,3,3,3,3,3,3,3,3,3,3,3
MQTT,b'Device - 102',1,0,3,3.0,3,3,10265.0,0.0016659292193983639,0.0,3,3,3,3,3,3,3,3,3,3,3
MQTT,b'Device - 103',1,0,0,0.0,0,0,10265.0,0.0016659292193983639,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 104',1,0,17,17.0,17,17,10265.0,0.0016659292193983639,0.0,17,17,17,17,17,17,17,17,17,17,17
MQTT,b'Device - 105',2,0,0,8.5,0,17,10265.0,0.0033318584387967277,0.0,17,17,17,17,17,17,17,17,17,17,17
MQTT,b'Device - 106',3,0,0,5.333333333333333,0,16,10265.0,0.004997787658195091,0.0,0,0,16,16,16,16,16,16,16,16,16
MQTT,b'Device - 107',1,0,16,16.0,16,16,10265.0,0.0016659292193983639,0.0,16,16,16,16,16,16,16,16,16,16,16
MQTT,b'Device - 108',3,0,0,5.333333333333333,0,16,10265.0,0.004997787658195091,0.0,0,0,16,16,16,16,16,16,16,16,16
MQTT,b'Device - 109',2,0,0,8.0,0,16,10265.0,0.0033318584387967277,0.0,16,16,16,16,16,16,16,16,16,16,16
MQTT,b'Device - 11',1,0,3,3.0,3,3,10264.0,0.0016659292193983639,0.0,3,3,3,3,3,3,3,3,3,3,3
MQTT,b'Device - 110',1,0,16,16.0,16,16,10265.0,0.0016659292193983639,0.0,16,16,16,16,16,16,16,16,16,16,16
MQTT,b'Device - 111',2,0,0,8.5,0,17,10265.0,0.0033318584387967277,0.0,17,17,17,17,17,17,17,17,17,17,17
