ts_utc,recv_ts_unix_nano,pub_ts_unix_nano,pub_id,seq,latency_ms,topic
2025-12-14T14:50:45.179191912Z,1765723845179191524,1765723844008683699,4,7925276987080709432,1170.508,bench/topic/4
2025-12-14T14:50:45.181133916Z,1765723845181133393,1765723844010135877,7,957318261464797487,1170.998,bench/topic/7
2025-12-14T14:50:45.19105281Z,1765723845191052095,1765723844010135877,7,957318261464797487,1180.916,bench/topic/7
2025-12-14T14:50:45.19467509Z,1765723845194674164,1765723844010135877,7,957318261464797487,1184.538,bench/topic/7
2025-12-14T14:50:45.194727539Z,1765723845194727145,1765723844038453747,5,3730561732409256701,1156.273,bench/topic/5
2025-12-14T14:50:45.19601639Z,1765723845196015711,1765723844038453747,5,3730561732409256701,1157.562,bench/topic/5
2025-12-14T14:50:45.197732111Z,1765723845197731656,1765723844008683699,4,7925276987080709432,1189.048,bench/topic/4
2025-12-14T14:50:45.197864411Z,1765723845197863973,1765723844038453747,5,3730561732409256701,1159.410,bench/topic/5
2025-12-14T14:50:45.199873177Z,1765723845199872547,1765723844038453747,5,3730561732409256701,1161.419,bench/topic/5
2025-12-14T14:50:45.201291901Z,1765723845201291430,1765723844008683699,4,7925276987080709432,1192.608,bench/topic/4
2025-12-14T14:50:45.203632279Z,1765723845203631715,1765723844008683699,4,7925276987080709432,1194.948,bench/topic/4
2025-12-14T14:50:45.208131789Z,1765723845208130652,1765723844008683699,4,7925276987080709432,1199.447,bench/topic/4
2025-12-14T14:50:45.215716238Z,1765723845215715557,1765723844008683699,4,7925276987080709432,1207.032,bench/topic/4
2025-12-14T14:50:45.227148487Z,1765723845227147496,1765723844008683699,4,7925276987080709432,1218.464,bench/topic/4
2025-12-14T14:50:45.278493353Z,1765723845278492424,1765723844008683699,4,7925276987080709432,1269.809,bench/topic/4
2025-12-14T14:50:45.301699256Z,1765723845301698477,1765723844008683699,4,7925276987080709432,1293.015,bench/topic/4
2025-12-14T14:50:45.304155304Z,1765723845304154522,1765723844010135877,7,957318261464797487,1294.019,bench/topic/7
2025-12-14T14:50:45.304583715Z,1765723845304583283,1765723844038453747,5,3730561732409256701,1266.130,bench/topic/5
2025-12-14T14:50:45.305820285Z,1765723845305819732,1765723844038453747,5,3730561732409256701,1267.366,bench/topic/5
2025-12-14T14:50:45.308793278Z,1765723845308792371,1765723844038453747,5,3730561732409256701,1270.339,bench/topic/5
2025-12-14T14:50:45.309154525Z,1765723845309153693,1765723844010135877,7,957318261464797487,1299.018,bench/topic/7
2025-12-14T14:50:45.310049727Z,1765723845310049091,1765723844008683699,4,7925276987080709432,1301.365,bench/topic/4
2025-12-14T14:50:45.311262262Z,1765723845311261769,1765723844008683699,4,7925276987080709432,1302.578,bench/topic/4
2025-12-14T14:50:45.312228113Z,1765723845312227622,1765723844008683699,4,7925276987080709432,1303.544,bench/topic/4
2025-12-14T14:50:45.313034999Z,1765723845313034373,1765723844010135877,7,957318261464797487,1302.898,bench/topic/7
2025-12-14T14:50:45.313117152Z,1765723845313116785,1765723844008683699,4,7925276987080709432,1304.433,bench/topic/4
2025-12-14T14:50:45.314902545Z,1765723845314901875,1765723844010135877,7,957318261464797487,1304.766,bench/topic/7
2025-12-14T14:50:45.315512699Z,1765723845315512222,1765723844008683699,4,7925276987080709432,1306.829,bench/topic/4
2025-12-14T14:50:45.318306566Z,1765723845318305924,1765723844008683699,4,7925276987080709432,1309.622,bench/topic/4
2025-12-14T14:50:45.319482825Z,1765723845319482325,1765723844010135877,7,957318261464797487,1309.346,bench/topic/7
2025-12-14T14:50:45.32097863Z,1765723845320978176,1765723844010135877,7,957318261464797487,1310.842,bench/topic/7
2025-12-14T14:50:45.321613869Z,1765723845321613418,1765723844008683699,4,7925276987080709432,1312.930,bench/topic/4
2025-12-14T14:50:45.322678763Z,1765723845322678362,1765723844038453747,5,3730561732409256701,1284.225,bench/topic/5
2025-12-14T14:50:45.324686931Z,1765723845324686404,1765723844038453747,5,3730561732409256701,1286.233,bench/topic/5
2025-12-14T14:50:45.325647099Z,1765723845325646712,1765723844010135877,7,957318261464797487,1315.511,bench/topic/7
2025-12-14T14:50:45.328684283Z,1765723845328683743,1765723844008683699,4,7925276987080709432,1320.000,bench/topic/4
2025-12-14T14:50:45.329695469Z,1765723845329694950,1765723844038453747,5,3730561732409256701,1291.241,bench/topic/5
2025-12-14T14:50:45.329934382Z,1765723845329933888,1765723844010135877,7,957318261464797487,1319.798,bench/topic/7
2025-12-14T14:50:45.329952471Z,1765723845329952221,1765723844038453747,5,3730561732409256701,1291.498,bench/topic/5
2025-12-14T14:50:45.331931685Z,1765723845331931126,1765723844010135877,7,957318261464797487,1321.795,bench/topic/7
2025-12-14T14:50:45.333510215Z,1765723845333509665,1765723844008683699,4,7925276987080709432,1324.826,bench/topic/4
2025-12-14T14:50:45.33452917Z,1765723845334528620,1765723844010135877,7,957318261464797487,1324.393,bench/topic/7
2025-12-14T14:50:45.334818624Z,1765723845334817797,1765723844038453747,5,3730561732409256701,1296.364,bench/topic/5
2025-12-14T14:50:45.335616653Z,1765723845335616076,1765723844008683699,4,7925276987080709432,1326.932,bench/topic/4
2025-12-14T14:50:45.336769704Z,1765723845336769059,1765723844008683699,4,7925276987080709432,1328.085,bench/topic/4
2025-12-14T14:50:45.338353023Z,1765723845338352453,1765723844038453747,5,3730561732409256701,1299.899,bench/topic/5
2025-12-14T14:50:45.342012244Z,1765723845342011582,1765723844008683699,4,7925276987080709432,1333.328,bench/topic/4
2025-12-14T14:50:45.344888042Z,1765723845344887344,1765723844008683699,4,7925276987080709432,1336.204,bench/topic/4
2025-12-14T14:50:45.349135362Z,1765723845349134485,1765723844038453747,5,3730561732409256701,1310.681,bench/topic/5
2025-12-14T14:50:45.351834139Z,1765723845351833281,1765723844038453747,5,3730561732409256701,1313.380,bench/topic/5
2025-12-14T14:50:45.359256685Z,1765723845359254844,1765723844010135877,7,957318261464797487,1349.119,bench/topic/7
2025-12-14T14:50:45.360935178Z,1765723845360933764,1765723844008683699,4,7925276987080709432,1352.250,bench/topic/4
2025-12-14T14:50:45.36305233Z,1765723845363051739,1765723844010135877,7,957318261464797487,1352.916,bench/topic/7
2025-12-14T14:50:45.367661267Z,1765723845367660393,1765723844038453747,5,3730561732409256701,1329.207,bench/topic/5
2025-12-14T14:50:45.370659351Z,1765723845370658625,1765723844008683699,4,7925276987080709432,1361.975,bench/topic/4
2025-12-14T14:50:45.378776416Z,1765723845378775616,1765723844038453747,5,3730561732409256701,1340.322,bench/topic/5
2025-12-14T14:50:45.381684609Z,1765723845381683823,1765723844008683699,4,7925276987080709432,1373.000,bench/topic/4
2025-12-14T14:50:45.389309018Z,1765723845389308150,1765723844038453747,5,3730561732409256701,1350.854,bench/topic/5
2025-12-14T14:50:45.389925994Z,1765723845389924965,1765723844010135877,7,957318261464797487,1379.789,bench/topic/7
2025-12-14T14:50:45.397180542Z,1765723845397179467,1765723844008683699,4,7925276987080709432,1388.496,bench/topic/4
2025-12-14T14:50:45.400748576Z,1765723845400747585,1765723844010135877,7,957318261464797487,1390.612,bench/topic/7
2025-12-14T14:50:45.403228587Z,1765723845403227858,1765723844038453747,5,3730561732409256701,1364.774,bench/topic/5
2025-12-14T14:50:45.403295048Z,1765723845403294112,1765723844010135877,7,957318261464797487,1393.158,bench/topic/7
2025-12-14T14:50:45.40753475Z,1765723845407534031,1765723844038453747,5,3730561732409256701,1369.080,bench/topic/5
2025-12-14T14:50:45.407593393Z,1765723845407592965,1765723844010135877,7,957318261464797487,1397.457,bench/topic/7
2025-12-14T14:50:45.41161752Z,1765723845411616474,1765723844008683699,4,7925276987080709432,1402.933,bench/topic/4
2025-12-14T14:50:45.413846344Z,1765723845413845651,1765723844010135877,7,957318261464797487,1403.710,bench/topic/7
2025-12-14T14:50:45.415552433Z,1765723845415551872,1765723844038453747,5,3730561732409256701,1377.098,bench/topic/5
2025-12-14T14:50:45.419997819Z,1765723845419996900,1765723844010135877,7,957318261464797487,1409.861,bench/topic/7
2025-12-14T14:50:45.424992399Z,1765723845424991589,1765723844008683699,4,7925276987080709432,1416.308,bench/topic/4
