ts_utc,recv_ts_unix_nano,pub_ts_unix_nano,pub_id,seq,latency_ms,topic
2025-12-14T14:49:59.123109797Z,1765723799123108999,1765723798036591812,7,204826109021299474,1086.517,bench/topic/7
2025-12-14T14:49:59.123405468Z,1765723799123404984,1765723798036591812,7,204826109021299474,1086.813,bench/topic/7
2025-12-14T14:49:59.127942231Z,1765723799127941471,1765723798036591812,7,204826109021299474,1091.350,bench/topic/7
2025-12-14T14:49:59.130378129Z,1765723799130377112,1765723798036591812,7,204826109021299474,1093.785,bench/topic/7
2025-12-14T14:49:59.133050637Z,1765723799133049908,1765723798036591812,7,204826109021299474,1096.458,bench/topic/7
2025-12-14T14:49:59.13526744Z,1765723799135266635,1765723798036591812,7,204826109021299474,1098.675,bench/topic/7
2025-12-14T14:49:59.136651595Z,1765723799136650834,1765723798036591812,7,204826109021299474,1100.059,bench/topic/7
2025-12-14T14:49:59.14042984Z,1765723799140429275,1765723798036591812,7,204826109021299474,1103.837,bench/topic/7
2025-12-14T14:49:59.14145799Z,1765723799141457643,1765723798036591812,7,204826109021299474,1104.866,bench/topic/7
2025-12-14T14:49:59.143589565Z,1765723799143589232,1765723798036591812,7,204826109021299474,1106.997,bench/topic/7
2025-12-14T14:49:59.147506247Z,1765723799147501132,1765723798036591812,7,204826109021299474,1110.909,bench/topic/7
2025-12-14T14:49:59.151380986Z,1765723799151380056,1765723798053928372,8,3593400304074154370,1097.452,bench/topic/8
2025-12-14T14:49:59.158281997Z,1765723799158280919,1765723798036591812,7,204826109021299474,1121.689,bench/topic/7
2025-12-14T14:49:59.158440944Z,1765723799158440378,1765723798053928372,8,3593400304074154370,1104.512,bench/topic/8
2025-12-14T14:49:59.162741706Z,1765723799162741041,1765723798036591812,7,204826109021299474,1126.149,bench/topic/7
2025-12-14T14:49:59.162973779Z,1765723799162973277,1765723798036591812,7,204826109021299474,1126.381,bench/topic/7
2025-12-14T14:49:59.16591519Z,1765723799165914391,1765723798036591812,7,204826109021299474,1129.323,bench/topic/7
2025-12-14T14:49:59.169400499Z,1765723799169399803,1765723798036591812,7,204826109021299474,1132.808,bench/topic/7
2025-12-14T14:49:59.172889391Z,1765723799172888810,1765723798036591812,7,204826109021299474,1136.297,bench/topic/7
2025-12-14T14:49:59.174613675Z,1765723799174612666,1765723798036591812,7,204826109021299474,1138.021,bench/topic/7
2025-12-14T14:49:59.175292454Z,1765723799175291729,1765723798036591812,7,204826109021299474,1138.700,bench/topic/7
2025-12-14T14:49:59.17715103Z,1765723799177150428,1765723798036591812,7,204826109021299474,1140.559,bench/topic/7
2025-12-14T14:49:59.180599692Z,1765723799180599116,1765723798036591812,7,204826109021299474,1144.007,bench/topic/7
2025-12-14T14:49:59.181576193Z,1765723799181575373,1765723798053928372,8,3593400304074154370,1127.647,bench/topic/8
2025-12-14T14:49:59.183262375Z,1765723799183261431,1765723798053928372,8,3593400304074154370,1129.333,bench/topic/8
2025-12-14T14:49:59.185808666Z,1765723799185808201,1765723798036591812,7,204826109021299474,1149.216,bench/topic/7
2025-12-14T14:49:59.187892637Z,1765723799187892028,1765723798036591812,7,204826109021299474,1151.300,bench/topic/7
2025-12-14T14:49:59.19181653Z,1765723799191815749,1765723798036591812,7,204826109021299474,1155.224,bench/topic/7
2025-12-14T14:49:59.193148096Z,1765723799193147450,1765723798036591812,7,204826109021299474,1156.556,bench/topic/7
2025-12-14T14:49:59.194318308Z,1765723799194317580,1765723798036591812,7,204826109021299474,1157.726,bench/topic/7
2025-12-14T14:49:59.199289317Z,1765723799199288213,1765723798053928372,8,3593400304074154370,1145.360,bench/topic/8
2025-12-14T14:49:59.200202854Z,1765723799200202245,1765723798036591812,7,204826109021299474,1163.610,bench/topic/7
2025-12-14T14:49:59.201557358Z,1765723799201556820,1765723798036591812,7,204826109021299474,1164.965,bench/topic/7
2025-12-14T14:49:59.203874751Z,1765723799203873992,1765723798036591812,7,204826109021299474,1167.282,bench/topic/7
2025-12-14T14:49:59.208652495Z,1765723799208651575,1765723798036591812,7,204826109021299474,1172.060,bench/topic/7
2025-12-14T14:49:59.208704368Z,1765723799208704047,1765723798036591812,7,204826109021299474,1172.112,bench/topic/7
2025-12-14T14:49:59.211404941Z,1765723799211404145,1765723798036591812,7,204826109021299474,1174.812,bench/topic/7
2025-12-14T14:49:59.214410747Z,1765723799214409417,1765723798036591812,7,204826109021299474,1177.818,bench/topic/7
2025-12-14T14:49:59.216108624Z,1765723799216107831,1765723798036591812,7,204826109021299474,1179.516,bench/topic/7
2025-12-14T14:49:59.219663035Z,1765723799219662332,1765723798036591812,7,204826109021299474,1183.071,bench/topic/7
2025-12-14T14:49:59.22206092Z,1765723799222060100,1765723798036591812,7,204826109021299474,1185.468,bench/topic/7
2025-12-14T14:49:59.227628498Z,1765723799227627746,1765723798036591812,7,204826109021299474,1191.036,bench/topic/7
2025-12-14T14:49:59.228948384Z,1765723799228947774,1765723798036591812,7,204826109021299474,1192.356,bench/topic/7
2025-12-14T14:49:59.22963028Z,1765723799229629818,1765723798036591812,7,204826109021299474,1193.038,bench/topic/7
2025-12-14T14:49:59.230777799Z,1765723799230777333,1765723798036591812,7,204826109021299474,1194.186,bench/topic/7
2025-12-14T14:49:59.232743272Z,1765723799232742811,1765723798036591812,7,204826109021299474,1196.151,bench/topic/7
2025-12-14T14:49:59.235009263Z,1765723799235008347,1765723798036591812,7,204826109021299474,1198.417,bench/topic/7
2025-12-14T14:49:59.239242091Z,1765723799239241197,1765723798036591812,7,204826109021299474,1202.649,bench/topic/7
2025-12-14T14:49:59.239320682Z,1765723799239320379,1765723798036591812,7,204826109021299474,1202.729,bench/topic/7
2025-12-14T14:49:59.24076324Z,1765723799240762414,1765723798036591812,7,204826109021299474,1204.171,bench/topic/7
2025-12-14T14:49:59.241509243Z,1765723799241508599,1765723798036591812,7,204826109021299474,1204.917,bench/topic/7
2025-12-14T14:49:59.243532114Z,1765723799243531669,1765723798036591812,7,204826109021299474,1206.940,bench/topic/7
2025-12-14T14:49:59.244809387Z,1765723799244808911,1765723798036591812,7,204826109021299474,1208.217,bench/topic/7
2025-12-14T14:49:59.247948976Z,1765723799247947812,1765723798036591812,7,204826109021299474,1211.356,bench/topic/7
2025-12-14T14:49:59.248479885Z,1765723799248479318,1765723798036591812,7,204826109021299474,1211.888,bench/topic/7
2025-12-14T14:49:59.250635485Z,1765723799250635016,1765723798036591812,7,204826109021299474,1214.043,bench/topic/7
2025-12-14T14:49:59.251041428Z,1765723799251040924,1765723798036591812,7,204826109021299474,1214.449,bench/topic/7
2025-12-14T14:49:59.253836286Z,1765723799253835798,1765723798036591812,7,204826109021299474,1217.244,bench/topic/7
2025-12-14T14:49:59.255003589Z,1765723799255003117,1765723798036591812,7,204826109021299474,1218.411,bench/topic/7
2025-12-14T14:49:59.256198376Z,1765723799256197816,1765723798036591812,7,204826109021299474,1219.606,bench/topic/7
2025-12-14T14:49:59.257240245Z,1765723799257239866,1765723798036591812,7,204826109021299474,1220.648,bench/topic/7
2025-12-14T14:49:59.262313064Z,1765723799262308517,1765723798036591812,7,204826109021299474,1225.717,bench/topic/7
2025-12-14T14:49:59.264211263Z,1765723799264210402,1765723798036591812,7,204826109021299474,1227.619,bench/topic/7
2025-12-14T14:49:59.266437104Z,1765723799266436448,1765723798036591812,7,204826109021299474,1229.845,bench/topic/7
2025-12-14T14:49:59.267250171Z,1765723799267249661,1765723798036591812,7,204826109021299474,1230.658,bench/topic/7
2025-12-14T14:49:59.269662145Z,1765723799269661598,1765723798036591812,7,204826109021299474,1233.070,bench/topic/7
2025-12-14T14:49:59.270808312Z,1765723799270807789,1765723798036591812,7,204826109021299474,1234.216,bench/topic/7
2025-12-14T14:49:59.274393812Z,1765723799274393278,1765723798036591812,7,204826109021299474,1237.801,bench/topic/7
2025-12-14T14:49:59.27498561Z,1765723799274984454,1765723798036591812,7,204826109021299474,1238.393,bench/topic/7
2025-12-14T14:49:59.277602081Z,1765723799277601549,1765723798036591812,7,204826109021299474,1241.010,bench/topic/7
2025-12-14T14:49:59.278342446Z,1765723799278342055,1765723798036591812,7,204826109021299474,1241.750,bench/topic/7
2025-12-14T14:49:59.282834094Z,1765723799282833428,1765723798036591812,7,204826109021299474,1246.242,bench/topic/7
2025-12-14T14:49:59.283004951Z,1765723799283004324,1765723798036591812,7,204826109021299474,1246.413,bench/topic/7
2025-12-14T14:49:59.289078627Z,1765723799289072746,1765723798036591812,7,204826109021299474,1252.481,bench/topic/7
2025-12-14T14:49:59.289749183Z,1765723799289748401,1765723798036591812,7,204826109021299474,1253.157,bench/topic/7
2025-12-14T14:49:59.292041255Z,1765723799292040401,1765723798036591812,7,204826109021299474,1255.449,bench/topic/7
2025-12-14T14:49:59.293139246Z,1765723799293138574,1765723798036591812,7,204826109021299474,1256.547,bench/topic/7
2025-12-14T14:49:59.2958043Z,1765723799295803426,1765723798053928372,8,3593400304074154370,1241.875,bench/topic/8
2025-12-14T14:49:59.296923952Z,1765723799296923065,1765723798036591812,7,204826109021299474,1260.331,bench/topic/7
2025-12-14T14:49:59.299346868Z,1765723799299346304,1765723798036591812,7,204826109021299474,1262.754,bench/topic/7
2025-12-14T14:49:59.302430572Z,1765723799302429916,1765723798036591812,7,204826109021299474,1265.838,bench/topic/7
2025-12-14T14:49:59.305423155Z,1765723799305422458,1765723798036591812,7,204826109021299474,1268.831,bench/topic/7
2025-12-14T14:49:59.30592946Z,1765723799305928817,1765723798036591812,7,204826109021299474,1269.337,bench/topic/7
2025-12-14T14:49:59.309607504Z,1765723799309606714,1765723798036591812,7,204826109021299474,1273.015,bench/topic/7
2025-12-14T14:49:59.3101106Z,1765723799310110244,1765723798036591812,7,204826109021299474,1273.518,bench/topic/7
2025-12-14T14:49:59.311829497Z,1765723799311828978,1765723798036591812,7,204826109021299474,1275.237,bench/topic/7
2025-12-14T14:49:59.315817189Z,1765723799315816225,1765723798036591812,7,204826109021299474,1279.224,bench/topic/7
2025-12-14T14:49:59.315877973Z,1765723799315877666,1765723798036591812,7,204826109021299474,1279.286,bench/topic/7
2025-12-14T14:49:59.319166598Z,1765723799319166013,1765723798036591812,7,204826109021299474,1282.574,bench/topic/7
2025-12-14T14:49:59.319721157Z,1765723799319720565,1765723798036591812,7,204826109021299474,1283.129,bench/topic/7
2025-12-14T14:49:59.321916695Z,1765723799321916216,1765723798036591812,7,204826109021299474,1285.324,bench/topic/7
2025-12-14T14:49:59.323204844Z,1765723799323203651,1765723798036591812,7,204826109021299474,1286.612,bench/topic/7
2025-12-14T14:49:59.324666428Z,1765723799324665967,1765723798036591812,7,204826109021299474,1288.074,bench/topic/7
2025-12-14T14:49:59.326772332Z,1765723799326771832,1765723798036591812,7,204826109021299474,1290.180,bench/topic/7
2025-12-14T14:49:59.329372145Z,1765723799329371655,1765723798036591812,7,204826109021299474,1292.780,bench/topic/7
2025-12-14T14:49:59.332164376Z,1765723799332163747,1765723798036591812,7,204826109021299474,1295.572,bench/topic/7
2025-12-14T14:49:59.336335163Z,1765723799336334241,1765723798036591812,7,204826109021299474,1299.742,bench/topic/7
2025-12-14T14:49:59.337289797Z,1765723799337289079,1765723798036591812,7,204826109021299474,1300.697,bench/topic/7
2025-12-14T14:49:59.341381762Z,1765723799341381142,1765723798036591812,7,204826109021299474,1304.789,bench/topic/7
2025-12-14T14:49:59.346308701Z,1765723799346308110,1765723798036591812,7,204826109021299474,1309.716,bench/topic/7
2025-12-14T14:49:59.347771618Z,1765723799347770980,1765723798036591812,7,204826109021299474,1311.179,bench/topic/7
2025-12-14T14:49:59.350711904Z,1765723799350711392,1765723798036591812,7,204826109021299474,1314.120,bench/topic/7
2025-12-14T14:49:59.354060949Z,1765723799354060145,1765723798036591812,7,204826109021299474,1317.468,bench/topic/7
2025-12-14T14:49:59.355611879Z,1765723799355611305,1765723798036591812,7,204826109021299474,1319.019,bench/topic/7
2025-12-14T14:49:59.358511167Z,1765723799358510459,1765723798036591812,7,204826109021299474,1321.919,bench/topic/7
2025-12-14T14:49:59.360343644Z,1765723799360343056,1765723798036591812,7,204826109021299474,1323.751,bench/topic/7
2025-12-14T14:49:59.361240446Z,1765723799361239904,1765723798036591812,7,204826109021299474,1324.648,bench/topic/7
2025-12-14T14:49:59.363020946Z,1765723799363020402,1765723798036591812,7,204826109021299474,1326.429,bench/topic/7
2025-12-14T14:49:59.365438737Z,1765723799365438226,1765723798036591812,7,204826109021299474,1328.846,bench/topic/7
2025-12-14T14:49:59.365947051Z,1765723799365946472,1765723798036591812,7,204826109021299474,1329.355,bench/topic/7
2025-12-14T14:49:59.367237733Z,1765723799367237172,1765723798036591812,7,204826109021299474,1330.645,bench/topic/7
2025-12-14T14:49:59.37039834Z,1765723799370397715,1765723798036591812,7,204826109021299474,1333.806,bench/topic/7
2025-12-14T14:49:59.373593084Z,1765723799373591804,1765723798036591812,7,204826109021299474,1337.000,bench/topic/7
2025-12-14T14:49:59.376484063Z,1765723799376483450,1765723798036591812,7,204826109021299474,1339.892,bench/topic/7
2025-12-14T14:49:59.376621596Z,1765723799376621289,1765723798036591812,7,204826109021299474,1340.029,bench/topic/7
2025-12-14T14:49:59.37836075Z,1765723799378360153,1765723798036591812,7,204826109021299474,1341.768,bench/topic/7
2025-12-14T14:49:59.378843907Z,1765723799378843412,1765723798036591812,7,204826109021299474,1342.252,bench/topic/7
2025-12-14T14:49:59.381298656Z,1765723799381298114,1765723798036591812,7,204826109021299474,1344.706,bench/topic/7
2025-12-14T14:49:59.383038607Z,1765723799383037925,1765723798053928372,8,3593400304074154370,1329.110,bench/topic/8
2025-12-14T14:49:59.385192356Z,1765723799385191799,1765723798036591812,7,204826109021299474,1348.600,bench/topic/7
2025-12-14T14:49:59.388026732Z,1765723799388025975,1765723798036591812,7,204826109021299474,1351.434,bench/topic/7
2025-12-14T14:49:59.390062616Z,1765723799390062103,1765723798036591812,7,204826109021299474,1353.470,bench/topic/7
2025-12-14T14:49:59.391982099Z,1765723799391981364,1765723798036591812,7,204826109021299474,1355.390,bench/topic/7
2025-12-14T14:49:59.392809712Z,1765723799392809119,1765723798036591812,7,204826109021299474,1356.217,bench/topic/7
2025-12-14T14:49:59.395389912Z,1765723799395389111,1765723798036591812,7,204826109021299474,1358.797,bench/topic/7
2025-12-14T14:49:59.396504147Z,1765723799396503700,1765723798036591812,7,204826109021299474,1359.912,bench/topic/7
2025-12-14T14:49:59.401413461Z,1765723799401411998,1765723798036591812,7,204826109021299474,1364.820,bench/topic/7
2025-12-14T14:49:59.402601125Z,1765723799402600093,1765723798036591812,7,204826109021299474,1366.008,bench/topic/7
2025-12-14T14:49:59.405245157Z,1765723799405244283,1765723798053928372,8,3593400304074154370,1351.316,bench/topic/8
2025-12-14T14:49:59.406005618Z,1765723799406005119,1765723798036591812,7,204826109021299474,1369.413,bench/topic/7
2025-12-14T14:49:59.408518425Z,1765723799408517855,1765723798036591812,7,204826109021299474,1371.926,bench/topic/7
2025-12-14T14:49:59.408930529Z,1765723799408930230,1765723798036591812,7,204826109021299474,1372.338,bench/topic/7
2025-12-14T14:49:59.412289492Z,1765723799412288837,1765723798036591812,7,204826109021299474,1375.697,bench/topic/7
2025-12-14T14:49:59.415963372Z,1765723799415962691,1765723798036591812,7,204826109021299474,1379.371,bench/topic/7
2025-12-14T14:49:59.4171342Z,1765723799417133512,1765723798036591812,7,204826109021299474,1380.542,bench/topic/7
2025-12-14T14:49:59.419691463Z,1765723799419690448,1765723798036591812,7,204826109021299474,1383.099,bench/topic/7
2025-12-14T14:49:59.423300652Z,1765723799423299841,1765723798036591812,7,204826109021299474,1386.708,bench/topic/7
2025-12-14T14:49:59.423638851Z,1765723799423638164,1765723798036591812,7,204826109021299474,1387.046,bench/topic/7
