Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 16',10,0,140,389.6,115,1176,10264.0,0.01666800820366289,0.0,160,290,480,1200,1200,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 160',3,0,150,576.0,137,1442,10265.0,0.005000402461098867,0.0,150,150,1400,1400,1400,1400,1400,1400,1400,1400,1400
MQTT,b'Device - 161',3,0,860,1405.6666666666667,130,3222,10265.0,0.005000402461098867,0.0,860,860,3200,3200,3200,3200,3200,3200,3200,3200,3200
MQTT,b'Device - 162',1,0,579,579.0,579,579,10265.0,0.001666800820366289,0.0,580,580,580,580,580,580,580,580,580,580,580
MQTT,b'Device - 163',1,0,806,806.0,806,806,10265.0,0.001666800820366289,0.0,810,810,810,810,810,810,810,810,810,810,810
MQTT,b'Device - 164',1,0,441,441.0,441,441,10265.0,0.001666800820366289,0.0,440,440,440,440,440,440,440,440,440,440,440
MQTT,b'Device - 165',8,0,150,336.0,121,1151,10265.0,0.013334406562930312,0.0,210,250,550,550,1200,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 166',1,0,1696,1696.0,1696,1696,10265.0,0.001666800820366289,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
MQTT,b'Device - 167',3,0,150,378.6666666666667,136,849,10265.0,0.005000402461098867,0.0,150,150,850,850,850,850,850,850,850,850,850
MQTT,b'Device - 168',1,0,1294,1294.0,1294,1294,10265.0,0.001666800820366289,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,b'Device - 169',3,0,130,369.3333333333333,118,861,10265.0,0.005000402461098867,0.0,130,130,860,860,860,860,860,860,860,860,860
MQTT,b'Device - 17',2,0,152,848.0,152,1544,10264.0,0.003333601640732578,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 170',3,0,140,482.0,135,1172,10265.0,0.005000402461098867,0.0,140,140,1200,1200,1200,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 171',1,0,568,568.0,568,568,10265.0,0.001666800820366289,0.0,570,570,570,570,570,570,570,570,570,570,570
MQTT,b'Device - 172',11,0,140,272.0,122,1135,10265.0,0.01833480902402918,0.0,140,140,150,150,630,1100,1100,1100,1100,1100,1100
MQTT,b'Device - 173',4,0,150,514.0,134,1325,10265.0,0.006667203281465156,0.0,450,450,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,b'Device - 174',2,0,134,738.0,134,1342,10265.0,0.003333601640732578,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,b'Device - 175',2,0,580,857.0,575,1139,10265.0,0.003333601640732578,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
MQTT,b'Device - 176',13,0,140,401.38461538461536,121,1442,10265.0,0.021668410664761755,0.0,140,150,250,1200,1200,1400,1400,1400,1400,1400,1400
MQTT,b'Device - 177',3,0,400,583.3333333333334,143,1205,10265.0,0.005000402461098867,0.0,400,400,1200,1200,1200,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 178',1,0,408,408.0,408,408,10265.0,0.001666800820366289,0.0,410,410,410,410,410,410,410,410,410,410,410
MQTT,b'Device - 179',8,0,140,194.375,137,403,10265.0,0.013334406562930312,0.0,150,170,270,270,400,400,400,400,400,400,400
MQTT,b'Device - 18',1,0,439,439.0,439,439,10264.0,0.001666800820366289,0.0,440,440,440,440,440,440,440,440,440,440,440
MQTT,b'Device - 180',11,0,150,476.27272727272725,135,3200,10265.0,0.01833480902402918,0.0,150,160,330,330,540,3200,3200,3200,3200,3200,3200
MQTT,b'Device - 181',9,0,130,290.55555555555554,95,1517,10265.0,0.0150012073832966,0.0,130,140,150,200,1500,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 182',3,0,150,370.3333333333333,128,830,10265.0,0.005000402461098867,0.0,150,150,830,830,830,830,830,830,830,830,830
MQTT,b'Device - 183',14,0,130,237.57142857142858,124,1238,10265.0,0.023335211485128047,0.0,140,150,150,160,450,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 184',1,0,1295,1295.0,1295,1295,10265.0,0.001666800820366289,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,b'Device - 185',4,0,130,241.5,123,572,10265.0,0.006667203281465156,0.0,140,140,570,570,570,570,570,570,570,570,570
MQTT,b'Device - 186',2,0,133,367.0,133,601,10265.0,0.003333601640732578,0.0,600,600,600,600,600,600,600,600,600,600,600
MQTT,b'Device - 187',7,0,140,1266.142857142857,125,7344,10265.0,0.011667605742564023,0.0,140,150,860,860,7300,7300,7300,7300,7300,7300,7300
MQTT,b'Device - 188',3,0,140,533.6666666666666,139,1319,10265.0,0.005000402461098867,0.0,140,140,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,b'Device - 189',2,0,144,363.0,144,582,10265.0,0.003333601640732578,0.0,580,580,580,580,580,580,580,580,580,580,580
MQTT,b'Device - 19',2,0,132,286.5,132,441,10264.0,0.003333601640732578,0.0,440,440,440,440,440,440,440,440,440,440,440
MQTT,b'Device - 190',7,0,140,310.85714285714283,129,1335,10265.0,0.011667605742564023,0.0,140,150,160,160,1300,1300,1300,1300,1300,1300,1300
MQTT,b'Device - 191',4,0,140,433.25,133,1298,10265.0,0.006667203281465156,0.0,160,160,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,b'Device - 192',2,0,151,275.0,151,399,10265.0,0.003333601640732578,0.0,400,400,400,400,400,400,400,400,400,400,400
MQTT,b'Device - 193',16,0,140,975.875,123,12163,10265.0,0.026668813125860624,0.0,150,160,170,170,1300,12000,12000,12000,12000,12000,12000
MQTT,b'Device - 194',1,0,858,858.0,858,858,10265.0,0.001666800820366289,0.0,860,860,860,860,860,860,860,860,860,860,860
MQTT,b'Device - 195',11,0,150,183.9090909090909,124,402,10265.0,0.01833480902402918,0.0,150,170,190,190,280,400,400,400,400,400,400
MQTT,b'Device - 196',49,0,140,145.87755102040816,121,404,10265.0,0.08167324019794817,0.0,140,140,150,150,160,170,400,400,400,400,400
MQTT,b'Device - 197',2,0,180,540.0,176,904,10265.0,0.003333601640732578,0.0,900,900,900,900,900,900,900,900,900,900,900
MQTT,b'Device - 198',13,0,150,353.61538461538464,124,1716,10265.0,0.021668410664761755,0.0,150,150,160,280,1200,1700,1700,1700,1700,1700,1700
MQTT,b'Device - 199',1,0,1454,1454.0,1454,1454,10265.0,0.001666800820366289,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 2',12,0,150,275.5833333333333,126,1168,10263.0,0.020001609844395467,0.0,150,160,270,270,480,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 20',1,0,430,430.0,430,430,10264.0,0.001666800820366289,0.0,430,430,430,430,430,430,430,430,430,430,430
MQTT,b'Device - 200',1,0,856,856.0,856,856,10265.0,0.001666800820366289,0.0,860,860,860,860,860,860,860,860,860,860,860
MQTT,b'Device - 201',2,0,180,343.5,178,509,10265.0,0.003333601640732578,0.0,510,510,510,510,510,510,510,510,510,510,510
MQTT,b'Device - 202',10,0,160,491.5,131,3208,10265.0,0.01666800820366289,0.0,160,170,190,450,3200,3200,3200,3200,3200,3200,3200
MQTT,b'Device - 203',2,0,140,315.5,140,491,10265.0,0.003333601640732578,0.0,490,490,490,490,490,490,490,490,490,490,490
MQTT,b'Device - 204',20,0,140,156.6,124,497,10265.0,0.03333601640732578,0.0,140,140,150,150,170,500,500,500,500,500,500
MQTT,b'Device - 205',1,0,496,496.0,496,496,10265.0,0.001666800820366289,0.0,500,500,500,500,500,500,500,500,500,500,500
