Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 1',13,0,0,0.0,0,0,1047.0,0.021703641120970448,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 10',59,0,0,0.13559322033898305,0,4,1048.0,0.09850114047209664,0.0,0,0,0,0,0,1,1,4,4,4,4
MQTT,b'Device - 100',27,0,0,0.1111111111111111,0,3,1049.0,0.04507679309740016,0.0,0,0,0,0,0,0,3,3,3,3,3
MQTT,b'Device - 101',6,0,0,0.0,0,0,1049.0,0.010017065132755592,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 102',5,0,0,0.8,0,4,1049.0,0.008347554277296325,0.0,0,0,0,4,4,4,4,4,4,4,4
MQTT,b'Device - 103',5,0,0,0.8,0,2,1049.0,0.008347554277296325,0.0,0,2,2,2,2,2,2,2,2,2,2
MQTT,b'Device - 104',15,0,0,0.2,0,2,1049.0,0.025042662831888978,0.0,0,0,0,0,1,2,2,2,2,2,2
MQTT,b'Device - 105',11,0,0,0.18181818181818182,0,2,1049.0,0.018364619410051918,0.0,0,0,0,0,0,2,2,2,2,2,2
MQTT,b'Device - 106',17,0,0,0.11764705882352941,0,2,1049.0,0.028381684542807508,0.0,0,0,0,0,0,2,2,2,2,2,2
MQTT,b'Device - 107',6,0,0,0.16666666666666666,0,1,1049.0,0.010017065132755592,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 108',15,0,0,0.13333333333333333,0,2,1049.0,0.025042662831888978,0.0,0,0,0,0,0,2,2,2,2,2,2
MQTT,b'Device - 109',7,0,0,0.14285714285714285,0,1,1049.0,0.011686575988214857,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 11',8,0,0,0.0,0,0,1048.0,0.013356086843674122,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 110',8,0,0,0.5,0,4,1049.0,0.013356086843674122,0.0,0,0,0,0,4,4,4,4,4,4,4
MQTT,b'Device - 111',5,0,0,0.0,0,0,1049.0,0.008347554277296325,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 112',10,0,0,0.3,0,3,1049.0,0.01669510855459265,0.0,0,0,0,0,3,3,3,3,3,3,3
MQTT,b'Device - 113',5,0,0,0.6,0,3,1049.0,0.008347554277296325,0.0,0,0,0,3,3,3,3,3,3,3,3
MQTT,b'Device - 114',13,0,0,0.15384615384615385,0,2,1049.0,0.021703641120970448,0.0,0,0,0,0,0,2,2,2,2,2,2
MQTT,b'Device - 115',10,0,0,0.3,0,3,1049.0,0.01669510855459265,0.0,0,0,0,0,3,3,3,3,3,3,3
MQTT,b'Device - 116',9,0,0,0.3333333333333333,0,3,1049.0,0.015025597699133387,0.0,0,0,0,0,3,3,3,3,3,3,3
MQTT,b'Device - 117',4,0,0,0.5,0,2,1049.0,0.006678043421837061,0.0,0,0,2,2,2,2,2,2,2,2,2
MQTT,b'Device - 118',10,0,0,0.1,0,1,1049.0,0.01669510855459265,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 119',8,0,0,0.125,0,1,1049.0,0.013356086843674122,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 12',10,0,0,0.2,0,2,1048.0,0.01669510855459265,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 120',10,0,0,0.3,0,3,1049.0,0.01669510855459265,0.0,0,0,0,0,3,3,3,3,3,3,3
MQTT,b'Device - 121',11,0,0,0.0,0,0,1049.0,0.018364619410051918,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 122',7,0,0,12.0,0,79,1049.0,0.011686575988214857,0.0,0,0,5,5,79,79,79,79,79,79,79
MQTT,b'Device - 123',17,0,0,0.17647058823529413,0,3,1049.0,0.028381684542807508,0.0,0,0,0,0,0,3,3,3,3,3,3
MQTT,b'Device - 124',8,0,0,0.375,0,3,1049.0,0.013356086843674122,0.0,0,0,0,0,3,3,3,3,3,3,3
MQTT,b'Device - 125',59,0,0,0.1016949152542373,0,4,1049.0,0.09850114047209664,0.0,0,0,0,0,0,0,2,4,4,4,4
MQTT,b'Device - 126',9,0,0,0.2222222222222222,0,2,1049.0,0.015025597699133387,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 127',7,0,0,0.2857142857142857,0,2,1049.0,0.011686575988214857,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 128',15,0,0,0.06666666666666667,0,1,1049.0,0.025042662831888978,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 129',7,0,0,0.2857142857142857,0,2,1049.0,0.011686575988214857,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 13',14,0,0,0.2857142857142857,0,2,1048.0,0.023373151976429713,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 130',6,0,0,0.8333333333333334,0,5,1049.0,0.010017065132755592,0.0,0,0,0,0,5,5,5,5,5,5,5
MQTT,b'Device - 131',4,0,0,0.5,0,2,1049.0,0.006678043421837061,0.0,0,0,2,2,2,2,2,2,2,2,2
MQTT,b'Device - 132',8,0,0,0.125,0,1,1049.0,0.013356086843674122,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 133',6,0,0,0.3333333333333333,0,2,1049.0,0.010017065132755592,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 134',9,0,0,0.2222222222222222,0,1,1049.0,0.015025597699133387,0.0,0,0,0,1,1,1,1,1,1,1,1
MQTT,b'Device - 135',12,0,0,0.08333333333333333,0,1,1049.0,0.020034130265511183,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 136',6,0,0,0.16666666666666666,0,1,1049.0,0.010017065132755592,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 137',7,0,0,0.14285714285714285,0,1,1049.0,0.011686575988214857,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 138',16,0,0,0.0,0,0,1049.0,0.026712173687348243,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 139',10,0,0,0.1,0,1,1049.0,0.01669510855459265,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 14',11,0,0,0.36363636363636365,0,2,1048.0,0.018364619410051918,0.0,0,0,1,1,1,2,2,2,2,2,2
MQTT,b'Device - 140',9,0,0,0.0,0,0,1049.0,0.015025597699133387,0.0,0,0,0,0,0,0,0,0,0,0,0
MQTT,b'Device - 141',10,0,0,0.3,0,3,1049.0,0.01669510855459265,0.0,0,0,0,0,3,3,3,3,3,3,3
MQTT,b'Device - 142',30,0,0,0.1,0,2,1049.0,0.050085325663777956,0.0,0,0,0,0,0,1,2,2,2,2,2
MQTT,b'Device - 143',5,0,0,0.4,0,2,1049.0,0.008347554277296325,0.0,0,0,0,2,2,2,2,2,2,2,2
MQTT,b'Device - 144',15,0,0,0.13333333333333333,0,2,1049.0,0.025042662831888978,0.0,0,0,0,0,0,2,2,2,2,2,2
MQTT,b'Device - 145',8,0,0,0.25,0,2,1049.0,0.013356086843674122,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 146',12,0,0,0.16666666666666666,0,2,1049.0,0.020034130265511183,0.0,0,0,0,0,0,2,2,2,2,2,2
MQTT,b'Device - 147',17,0,0,0.058823529411764705,0,1,1049.0,0.028381684542807508,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 148',13,0,0,0.07692307692307693,0,1,1049.0,0.021703641120970448,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 149',6,0,0,0.16666666666666666,0,1,1049.0,0.010017065132755592,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 15',59,0,0,0.06779661016949153,0,2,1048.0,0.09850114047209664,0.0,0,0,0,0,0,1,1,2,2,2,2
MQTT,b'Device - 150',12,0,0,0.5,0,3,1049.0,0.020034130265511183,0.0,0,0,1,1,2,3,3,3,3,3,3
MQTT,b'Device - 151',3,0,0,0.3333333333333333,0,1,1049.0,0.005008532566377796,0.0,0,0,1,1,1,1,1,1,1,1,1
MQTT,b'Device - 152',12,0,0,0.25,0,3,1049.0,0.020034130265511183,0.0,0,0,0,0,0,3,3,3,3,3,3
MQTT,b'Device - 153',7,0,0,0.2857142857142857,0,2,1049.0,0.011686575988214857,0.0,0,0,0,0,2,2,2,2,2,2,2
MQTT,b'Device - 154',12,0,0,0.08333333333333333,0,1,1049.0,0.020034130265511183,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 155',8,0,0,0.125,0,1,1049.0,0.013356086843674122,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 156',8,0,0,0.125,0,1,1049.0,0.013356086843674122,0.0,0,0,0,0,1,1,1,1,1,1,1
MQTT,b'Device - 157',12,0,0,0.08333333333333333,0,1,1049.0,0.020034130265511183,0.0,0,0,0,0,0,1,1,1,1,1,1
MQTT,b'Device - 158',12,0,0,0.08333333333333333,0,1,1049.0,0.020034130265511183,0.0,0,0,0,0,0,1,1,1,1,1,1
